"Table 1: Bilateral Estimates of Migrant Stocks in 2010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Destination country (across)                                                              -                                                   Source country (down) ","Afghanistan","Albania","Algeria","American Samoa","Andorra","Angola","Antigua and Barbuda","Argentina","Armenia","Aruba","Australia","Austria","Azerbaijan","Bahamas, The","Bahrain","Bangladesh","Barbados","Belarus","Belgium","Belize","Benin","Bermuda","Bhutan","Bolivia","Bosnia and Herzegovina","Botswana","Brazil","Brunei Darussalam","Bulgaria","Burkina Faso","Burundi","Cambodia","Cameroon","Canada","Cape Verde","Cayman Islands","Central African Republic","Chad","Channel Islands","Chile","China","Colombia","Comoros","Congo, Dem. Rep.","Congo, Rep.","Costa Rica","Côte d'Ivoire","Croatia","Cuba","Cyprus","Czech Republic","Denmark","Djibouti","Dominica","Dominican Republic","Ecuador","Egypt, Arab Rep.","El Salvador","Equatorial Guinea","Eritrea","Estonia","Ethiopia","Faeroe Islands","Fiji","Finland","France","French Polynesia","Gabon","Gambia, The","Georgia","Germany","Ghana","Gibraltar","Greece","Greenland","Grenada","Guam","Guatemala","Guinea","Guinea-Bissau","Guyana","Haiti","Honduras","Hong Kong, China","Hungary","Iceland","India","Indonesia","Iran, Islamic Rep.","Iraq","Ireland","Isle of Man","Israel","Italy","Jamaica","Japan","Jordan","Kazakhstan","Kenya","Kiribati","Korea, Dem. Rep.","Korea, Rep.","Kosovo","Kuwait","Kyrgyz Republic","Lao PDR","Latvia","Lebanon","Lesotho","Liberia","Libya","Liechtenstein","Lithuania","Luxembourg","Macao, China","Macedonia, FYR","Madagascar","Malawi","Malaysia","Maldives","Mali","Malta","Marshall Islands","Mauritania","Mauritius","Mayotte","Mexico","Micronesia, Fed. Sts.","Moldova","Monaco","Mongolia","Montenegro","Morocco","Mozambique","Myanmar","Namibia","Nepal","Netherlands","Netherlands Antilles","New Caledonia","New Zealand","Nicaragua","Niger","Nigeria","Northern Mariana Islands","Norway","Oman","Pakistan","Palau","Panama","Papua New Guinea","Paraguay","Peru","Philippines","Poland","Portugal","Puerto Rico","Qatar","Romania","Russian Federation","Rwanda","Samoa","San Marino","São Tomé and Principe","Saudi Arabia","Senegal","Serbia","Seychelles","Sierra Leone","Singapore","Slovak Republic","Slovenia","Solomon Islands","Somalia","South Africa","Spain","Sri Lanka","St. Kitts and Nevis","St. Lucia","St. Vincent and the Grenadines","Sudan","Suriname","Swaziland","Sweden","Switzerland","Syrian Arab Republic","Tajikistan","Tanzania","Thailand","Timor-Leste","Togo","Tonga","Trinidad and Tobago","Tunisia","Turkey","Turkmenistan","Turks and Caicos Islands","Tuvalu","Uganda","Ukraine","United Arab Emirates","United Kingdom","United States","Uruguay","Uzbekistan","Vanuatu","Venezuela, RB","Vietnam","Virgin Islands (U.S.)","West Bank and Gaza","Yemen, Rep.","Zambia","Zimbabwe","Other South","Other North","TOTAL"
"Mauritius","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","22914.329228435126","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3562.8479922471715","1.365989610692815","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11239.559508319931","0.0","8.808689212540113","0.0","0.0","","5.139838937371663","","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","12.286180804460376","4.040706658312466","152.72936660268715","0.0","0.0","9.026903453077427","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","44.632067433509825","39957.535171998796","0.0","0.0","0.0","0.0","1315.7764695118838","","","41.182736744717374","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","16.389741762947867","0.0","308.5172362909908","0.0","0.0","0.0","296.5360385584577","","0.0","12022.403849969018","0.0","93.0613312261783","0.0","0.0","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","104.05114467979344","0.0","0.0","378.3857807467494","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","7.44221058115542","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","330.34601289638744","0.0","0.0","354.40146530641476","0.0","0.0","0.0","0.0","205.0747792635026","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","9.605636400690328","16.92092983274799","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","3.7767544915948177","0.0","0.0","","0.0","451.0989743947759","0.0","0.0","0.0","0.0","0.0","0.0","0.0","174.5244785615388","2215.3417067959635","0.0","0.0","728.3323708277238","0.0","0.0","0.0","0.0","0.0","0.0","7.842484565756824","0.0","","","0.0","0.0","0.0","41632.42960742827","1916.009412327622","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","175.05381183202059","","140716.80660871058"
"Mayotte","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","1.7132796457905544","","0.0","921.2611328820806","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","5.42557248246075","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","111.73187276352232","","1040.131857773854"
"Mexico","","0.0","","0.0","0.0","0.0","35.4741927281973","0.0","0.0","0.0","2627.7900491324685","942.2813216934721","0.0","75.57918552036199","0.0","0.0","0.0","0.0","1533.411373908775","3211.4415747388084","0.0","0.0","0.0","15720.727660504046","0.0","","1265.717272250015","0.0","0.0","0.0","0.0","0.0","0.0","58118.592278909644","0.0","49.91590553772731","0.0","0.0","","2907.435558906571","","2293.591916712129","0.0","","0.0","0.0","0.0","0.0","391.8399584981519","56.16539796324743","0.0","702.0191938579654","0.0","0.0","2590.7212910332214","3094.2829087004307","0.0","1645.4151392716667","0.0","","0.0","0.0","0.0","0.0","262.64255066642323","7245.030985429708","0.0","0.0","0.0","0.0","14208.23225857721","","","763.7560594918172","","","0.0","13661.806368330464","0.0","0.0","0.0","99.07033333333334","969.3743208464398","0.0","136.90254884344688","83.22297960519141","0.0","0.0","0.0","0.0","705.3963341466341","","0.0","4571.790172668297","0.0","1898.6534642558333","0.0","0.0","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","1.2626839199008315","72.95540029272874","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","2469.586708531478","38.63343561668028","0.0","420.0313662890842","1131.0302192527743","0.0","0.0","0.0","685.0370286036151","0.0","","0.0","3388.5025884015254","0.0","1668.2103977385093","520.2607722760915","131.71158362989325","124.72799783556754","301.75658201733916","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","39.02646307981311","0.0","0.0","","0.0","48482.51779366216","0.0","0.0","7.873163186388244","0.0","0.0","0.0","0.0","1609.503524511969","3213.0310570196775","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","172.53466044665015","0.0","","","0.0","0.0","0.0","6687.702522948166","11635994.84915041","313.55882002189963","0.0","0.0","2862.2248555711103","","0.0","0.0","0.0","0.0","0.0","7031.442729206509","","11859236.252060533"
"Micronesia, Fed. Sts.","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","13.557866976477506","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","18.897116764605308","0.0","0.0","0.0","0.0","","1.7132796457905544","","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.302329678442295","0.0","0.0","0.0","","0.0","0.0","0.0","456.96627122586654","0.0","1.1391558153191366","0.0","0.0","0.0","0.0","2.946867792859762","","","0.0","","","7437.3267942971315","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","26.299941433485174","0.0","0.0","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","55.78541583526899","0.0","0.0","0.0","2711.5136486486485","1.4544310586064013","0.0","","298.41141045958796","0.0","0.0","0.0","0.7195861303957006","1148.2150996441283","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","","0.0","241.43325390142937","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","12.344862601193311","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","3.9736794551088335","9227.748556790772","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","231.13619150243233","","21894.885759657547"
"Moldova","","0.0","","0.0","0.0","0.0","0.0","59.60119782759116","0.0","0.0","735.7812137570912","448.2697549803897","0.0","0.0","0.0","0.0","0.0","2543.226929773016","361.3517237645896","0.0","0.0","0.0","0.0","8.382599797645327","0.0","","0.0","0.0","0.0","0.0","0.0","2.3045868159920944","0.0","6111.619618713583","0.0","0.0","0.0","0.0","","17.132796457905542","","0.0","0.0","","15.013629405967583","0.0","0.0","0.0","0.0","831.9499573306025","827.3346882894774","190.2418426103647","0.0","0.0","9.026903453077427","13.20931871376918","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","108.14693262735074","726.7814101736091","0.0","0.0","0.0","124.11748701459312","17424.82925917977","","","7378.869026380621","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","54.95384002870755","0.0","0.0","0.0","0.0","0.0","3334.7749330266633","","21264.732152065113","89187.61653398495","0.0","139.59199683926744","0.0","9693.000145273762","0.0","0.0","","0.0","","0.0","0.0","0.0","3354.4517699251364","","0.0","0.0","0.0","0.0","536.0093239979029","17.93985253099887","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","1.9724690400938238","0.0","","11.907536929848671","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","151.916029508901","0.0","0.0","85.31887127747022","0.0","0.0","0.0","0.0","151.26083009506573","0.0","","0.0","4.421708466813648","0.0","0.0","3.597930651978503","0.0","482.92122238899225","4286.635557629491","0.0","0.0","39090.77801751492","284329.513327993","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","84.97697606088339","0.0","0.0","","0.0","17550.701363812947","0.0","0.0","0.0","0.0","0.0","0.0","0.0","265.422644479007","197.51780161909298","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2613.788070272953","0.0","","","0.0","168369.6653767086","0.0","609.297516450021","25279.601984480967","5.197107514175132","0.0","0.0","0.9931383954098232","","0.0","0.0","0.0","0.0","0.0","61430.36857029469","","770528.0354763248"
"Monaco","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","105.11160196529875","19.603633599725494","0.0","0.0","0.0","0.0","0.0","0.0","130.6733170809217","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","138.57885627377223","0.0","0.0","0.0","0.0","","17.132796457905542","","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","2.020353329156233","9.378119001919385","0.0","0.0","4.5134517265387135","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","3.433235956423833","15661.114149007488","0.0","0.0","0.0","0.0","29.468677928597618","","","9.940660593552469","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.8564098265759688","0.0","0.0","0.0","0.0","0.0","11.232425702971883","","0.0","44.20957504855576","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","8.371931181132805","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","4.465326348693251","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","66.06920257927749","0.0","0.0","3.2814950491334702","0.0","0.0","0.0","0.0","13.089879527457612","0.0","","0.0","0.0","0.0","0.0","10.793791955935509","151.8557081850534","2.1345858668200726","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.6294590819324696","0.0","0.0","","0.0","511.45728787013326","0.0","0.0","0.0","0.0","0.0","0.0","0.0","21.81555982019235","148.13835121431975","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.601774689826303","0.0","","","0.0","0.0","0.0","298.02595913316253","729.3197117892237","0.0","0.0","0.0","2.9794151862294695","","0.0","0.0","0.0","0.0","0.0","23.889525532128967","340.73060384952333","18532.916832359577"
"Mongolia","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","315.33480589589624","0.0","0.0","0.0","0.0","0.0","0.0","0.0","49.335844204021456","1.365989610692815","0.0","0.0","0.0","1.6765199595290654","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","163.77501195991266","0.0","0.0","0.0","0.0","","1.7132796457905544","","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","572.7701688157921","20.095969289827256","0.0","0.0","4.5134517265387135","9.906989035326886","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","25.74926967317875","291.62388872169896","0.0","0.0","0.0","0.0","6720.332001616686","","","8.520566223044973","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","478.1948184954201","0.0","0.0","0.0","0.0","0.0","119.06371245150196","","0.0","105.32281114508874","0.0","4376.9171762573205","0.0","0.0","0.0","0.0","","13682.154645603563","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","43.56259523657869","3.587970506199774","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","8.930652697386503","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","366.3837597578115","0.0","0.0","55.78541583526899","0.0","0.0","0.0","0.0","29.088621172128025","0.0","","0.0","2.9478056445424317","0.0","0.0","0.0","0.0","393.3729162506361","7.050387430311663","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","61.68699002938202","0.0","0.0","","0.0","98.47935356505671","0.0","0.0","0.0","0.0","0.0","0.0","0.0","83.6263126440707","188.53971972731603","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","215.10814808933003","0.0","","","0.0","0.0","0.0","388.09602678229606","3121.241139436932","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","35.073090462318916","","32050.927825598395"
"Montenegro","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","34.490322580645156","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.9641024566439922","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","1.011536208980199","0.0","0.0","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","36.465961246269345"
"Morocco","","0.0","","0.0","628.2318670248488","0.0","0.0","0.0","0.0","0.0","1681.78563144478","1169.683471450288","0.0","0.0","2295.7816706660583","0.0","0.0","0.0","172682.2128502178","0.0","0.0","0.0","0.0","3.353039919058131","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","45464.629373116","0.0","0.0","26.95691488471006","0.0","","145.6287698921971","","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","57.92056664959891","120.21102308479587","6420.309677419355","0.0","0.0","31.594162085770996","66.0465935688459","1699.916037450921","0.0","0.0","","0.0","0.0","0.0","0.0","1592.116319718755","840985.4382509277","0.0","0.0","0.0","0.0","108442.24326767019","","","709.2020552424017","","","0.0","0.0","0.0","0.0","0.0","0.0","2.610523305690592","0.0","105.08716777419515","207.04253462754937","0.0","0.0","0.0","443.4652756469265","588.5791068357266","","245573.83792528184","475783.44667255715","0.0","369.2107162777726","4926.260410479436","0.0","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","667.3625141531579","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","579.9058977875842","0.0","","232.1969701320491","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","167355.29223035774","0.0","0.0","154.2302673092731","0.0","0.0","0.0","0.0","6123.15475673295","0.0","","0.0","67.79952982447593","0.0","0.0","15.830894868705414","165.80164056939503","178.0305610131605","1909.2449161283985","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20584.179806241194","3194.3659222894094","","","0.0","0.0","36.50862675208324","0.0","0.0","","0.0","778451.2889173703","0.0","0.0","0.0","0.0","620.0169770477024","0.0","0.0","6241.674059666146","10579.547249222669","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6438.70277177636","526.5668208436725","0.0","","","0.0","0.0","0.0","12489.72888222848","84495.53582002177","45.90778304188033","0.0","0.0","827.2842833763827","","0.0","0.0","0.0","0.0","0.0","2428.415064474689","","3016631.375038449"
"Mozambique","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","840.89281572239","0.0","0.0","0.0","0.0","0.0","0.0","0.0","370.6855321275126","0.0","0.0","0.0","0.0","0.0","0.0","","1342.1834985544674","0.0","0.0","0.0","0.0","0.0","0.0","1146.4250837193886","0.0","0.0","1.347845744235503","0.0","","80.52414335215606","","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","10.531012118108894","4.040706658312466","166.12667946257196","0.0","0.0","18.053806906154854","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","36.048977542450245","999.0396500348826","0.0","0.0","0.0","0.0","3882.498317092736","","","35.50235926268739","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","17.35384421959186","0.0","0.0","0.0","0.0","0.0","76.38049478020879","","0.0","701.3796828371657","0.0","18.207651761643582","0.0","0.0","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","24.89704918032787","0.0","0.0","0.0","0.0","178.20253514125542","0.0","0.0","0.0","159945.17252479104","0.0","","0.0","0.0","0.0","0.0","0.0","","10.419094813617587","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","571.5987071631431","0.0","0.0","82.03737622833675","3.0818262104980225","0.0","0.0","0.0","127.98993315736332","0.0","","0.0","0.0","0.0","0.0","1.4391722607914013","0.0","13.874808134330472","107189.86025800034","0.0","0.0","0.0","0.0","0.0","0.0","0.0","143.46428571428572","0.0","0.0","","","0.0","0.0","7.553508983189635","0.0","0.0","","454548.1858990912","2029.9453847764917","0.0","0.0","0.0","0.0","0.0","0.0","20542.682077454218","276.33042438910314","897.8081891776955","0.0","0.0","142615.43478018662","0.0","0.0","0.0","0.0","0.0","0.0","6.722129627791563","0.0","","","0.0","0.0","0.0","4441.249070993306","2558.79966678592","0.8661845856958553","0.0","0.0","21.849044699016112","","0.0","0.0","0.0","1373.5762777825826","158722.4615430373","113720.57954032684","","1179803.3033945886"
"Myanmar","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","15871.85189676011","0.0","0.0","0.0","0.0","0.0","0.0","0.0","78.67067048749368","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","246.59078931115408","0.0","5587.766508538133","0.0","2.9362297375133712","0.0","0.0","","1.7132796457905544","","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","38.613711099732605","4.040706658312466","133.97312859884838","0.0","0.0","9.026903453077427","9.906989035326886","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","102.997078692715","705.1374496825456","0.0","0.0","0.0","0.0","1035.8240291902061","","","38.34254800370238","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.67692210979593","0.0","52633.04051124304","0.0","0.0","0.0","155.00747470101194","","0.0","191.14139800404993","0.0","6812.69636748164","0.0","0.0","0.0","0.0","","2153.270271486088","","0.0","0.0","143.0005399833096","0.0","","0.0","0.0","0.0","0.0","0.0","2.391980337466516","0.0","0.0","0.0","0.0","17034.060209671326","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","507.53160163172254","0.0","0.0","922.1001088065051","0.0","0.0","0.0","0.0","157.07855432949134","0.0","","0.0","0.0","0.0","0.0","15.830894868705414","415.27887544483985","12.807515200920436","12.690697374560994","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.6294590819324696","0.0","0.0","","0.0","155.66091369960577","0.0","0.0","0.0","0.0","0.0","0.0","0.0","183.00830738050254","140.2825295590149","0.0","0.0","0.0","288487.1534449377","0.0","0.0","0.0","0.0","0.0","42.57348764267991","0.0","","","0.0","0.0","0.0","13144.93163750002","64003.826711388094","0.8661845856958553","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","43463.940089390344","","514666.8686067347"
"Namibia","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","946.0044176876887","0.0","0.0","0.0","0.0","0.0","0.0","0.0","30.668227478175503","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","384.2413742136413","0.0","0.0","0.0","0.0","","8.566398228952771","","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","5.265506059054447","7.0712366520468155","42.87140115163148","0.0","0.0","0.0","3.302329678442295","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","49.781921368145575","116.19389316255193","0.0","0.0","0.0","0.0","596.7407280541017","","","7.100471852537479","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.9282049132879844","0.0","0.0","0.0","0.0","0.0","119.06371245150196","","0.0","41.60901181040543","0.0","5.057681044900995","0.0","0.0","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","4.149508196721311","0.0","0.0","0.0","0.6313419599504158","4.783960674933032","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","2.976884232462168","0.0","0.0","0.0","0.0","","","6909.198944650275","0.0","0.0","0.0","215.22543264461606","0.0","0.0","315.02352471681314","0.0","0.0","0.0","0.0","95.99244986802249","0.0","","0.0","1.4739028222712158","0.0","0.0","1.4391722607914013","0.0","5.3364646670501825","186.13022816022792","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","1.8883772457974088","0.0","0.0","","0.0","117.5398736099064","0.0","0.0","0.0","0.0","0.0","0.0","0.0","67.87063055170955","161.60547405198517","0.0","0.0","1891.2159881156863","0.0","0.0","0.0","0.0","0.0","0.0","3.3610648138957817","0.0","","","0.0","0.0","0.0","1629.2085765946217","1205.2317271093104","0.0","0.0","0.0","0.9931383954098232","","0.0","0.0","0.0","246.9916976563176","0.0","1098.5012809780224","","16532.236159783864"
"Nepal","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6832.254127744418","0.0","0.0","0.0","0.0","0.0","0.0","0.0","344.01750823344696","1.365989610692815","0.0","0.0","609.2650447457263","0.0","0.0","","0.0","7417.734125471537","0.0","0.0","0.0","216.63116070325688","0.0","3847.410064733027","0.0","0.0","0.0","0.0","","17.132796457905542","","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","49.1447232178415","15.152649968671748","170.14587332053745","0.0","0.0","0.0","3.302329678442295","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","168.2285618647678","701.7199822365881","0.0","0.0","0.0","393.0387088795449","3207.6655925278505","","","25.561698669134923","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","19.282049132879845","0.0","564905.6373826199","0.0","0.0","0.0","155.00747470101194","","0.0","617.6337690607055","0.0","9492.255785070187","1493.0358474837676","0.0","0.0","0.0","","3092.2351167492643","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","34.68371489326448","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","1078.1292602709373","0.0","0.0","633.3285444827598","0.0","0.0","0.0","339.40202702702703","420.33057593725","0.0","","0.0","14.739028222712157","0.0","0.0","0.0","767.0262811387901","9.605636400690328","46.53255704005698","0.0","175454.01482277949","0.0","0.0","0.0","0.0","0.0","0.0","18281.89970621088","0.0","","","0.0","0.0","3.1472954096623478","0.0","0.0","","0.0","727.4765150450963","0.0","0.0","0.0","0.0","0.0","0.0","0.0","231.4873292031522","447.7818343523756","0.0","0.0","0.0","35860.22364362539","0.0","0.0","0.0","0.0","0.0","12.323904317617867","0.0","","","0.0","0.0","0.0","32265.132945756908","39990.69852033735","0.8661845856958553","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","73153.67049767812","","983567.3591875964"
