"Bilateral Remittance Estimates for 2013 using Migrant Stocks, Host Country Incomes, and Origin Country Incomes (millions of US$) (April 2015 Version)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Remittance-receiving country (across)                                                              -                                                 Remittance-sending country (down) ","Afghanistan","Albania","Algeria","American Samoa","Andorra","Angola","Antigua and Barbuda","Argentina","Armenia","Aruba","Australia","Austria","Azerbaijan","Bahamas, The","Bahrain","Bangladesh","Barbados","Belarus","Belgium","Belize","Benin","Bermuda","Bhutan","Bolivia","Bosnia and Herzegovina","Botswana","Brazil","Brunei Darussalam","Bulgaria","Burkina Faso","Burundi","Cabo Verde","Cambodia","Cameroon","Canada","Cayman Islands","Central African Republic","Chad","Channel Islands","Chile","China","Colombia","Comoros","Congo, Dem. Rep.","Congo, Rep.","Costa Rica","Cote d'Ivoire","Croatia","Cuba","Curacao","Cyprus","Czech Republic","Denmark","Djibouti","Dominica","Dominican Republic","Ecuador","Egypt, Arab Rep.","El Salvador","Equatorial Guinea","Eritrea","Estonia","Ethiopia","Faeroe Islands","Fiji","Finland","France","French Polynesia","Gabon","Gambia, The","Georgia","Germany","Ghana","Greece","Greenland","Grenada","Guam","Guatemala","Guinea","Guinea-Bissau","Guyana","Haiti","Honduras","Hong Kong SAR, China","Hungary","Iceland","India","Indonesia","Iran, Islamic Rep.","Iraq","Ireland","Isle of Man","Israel","Italy","Jamaica","Japan","Jordan","Kazakhstan","Kenya","Kiribati","Korea, Dem. Rep.","Korea, Rep.","Kosovo","Kuwait","Kyrgyz Republic","Lao PDR","Latvia","Lebanon","Lesotho","Liberia","Libya","Liechtenstein","Lithuania","Luxembourg","Macao SAR, China","Macedonia, FYR","Madagascar","Malawi","Malaysia","Maldives","Mali","Malta","Marshall Islands","Mauritania","Mauritius","Mexico","Micronesia, Fed. Sts.","Moldova","Monaco","Mongolia","Montenegro","Morocco","Mozambique","Myanmar","Namibia","Nepal","Netherlands","New Caledonia","New Zealand","Nicaragua","Niger","Nigeria","Northern Mariana Islands","Norway","Oman","Pakistan","Palau","Panama","Papua New Guinea","Paraguay","Peru","Philippines","Poland","Portugal","Puerto Rico","Qatar","Romania","Russian Federation","Rwanda","Samoa","San Marino","Sao Tome and Principe","Saudi Arabia","Senegal","Serbia","Seychelles","Sierra Leone","Singapore","Sint Maarten (Dutch part)","Slovak Republic","Slovenia","Solomon Islands","Somalia","South Africa","South Sudan","Spain","Sri Lanka","St. Kitts and Nevis","St. Lucia","St. Martin (French part)","St. Vincent and the Grenadines","Sudan","Suriname","Swaziland","Sweden","Switzerland","Syrian Arab Republic","Tajikistan","Tanzania","Thailand","Timor-Leste","Togo","Tonga","Trinidad and Tobago","Tunisia","Turkey","Turkmenistan","Turks and Caicos Islands","Tuvalu","Uganda","Ukraine","United Arab Emirates","United Kingdom","United States","Uruguay","Uzbekistan","Vanuatu","Venezuela, RB","Vietnam","Virgin Islands (U.S.)","West Bank and Gaza","Yemen, Rep.","Zambia","Zimbabwe","World"
"Lebanon","","","","","","","","","","","","","","","","5.838736637212917","","","","","","","","","","","","","","","","","","","","","","","","","16.02957030359949","","","","","","","","","","","","","","","","","455.0452403509793","","","","","","","","","1.4929538122482526","","","","","0.8757536231735797","","","","","","","","","","","","","1.3310580339468114","","7.740380504236653","5.368484211935866","","16.423881591050705","","","1.0206283783197823","","","","2.3632633523199904","","","","","","","0.0030678189614723288","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3790238126573874","","","","","","","","","","","","","0.3327571986089739","2.0008051208911706","","","","","","4.509821931573925","","","","","","0.11764519993902182","","","","","1.4935680968877492","","","","","","","","","","","","","","12.336334247601247","","","","","0.1732064526947037","","","","","282.2136538422485","","","","","","","","","0.10936525271093579","","","","","0.20775096504522103","","0.08525441853605162","1.7843558994527677","","","","","","","236.1808983927906","1.4197011679461742","","","1056.8771606175694"
"Lesotho","","","","","","9.991452274329486e-07","","","","","","","","","","","","","","","","","","","","0.01304225607279403","","","","","","","","","","","","","","","0.12217413522222695","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0020618120121269397","","","","","","","","","","","","","","0.15050835007957686","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.002071024886018174","","","","","","","","","","","","","","","0.005506108870838854","","0.0007130811116898217","","","","","","","","","","","0.0692267007018719","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.1065381266771188","","","","","","","","","","0.006875006370877145","","","","","0.004176783940521115","","","","","","","","","","","0.04556706586926124","","","","0.1416491057622458","","","","","","","","","0.008191609598486886","","1.678302166320882"
"Liberia","","","","","","","","","","","","","","","","","","","","","0.0009674674508885957","","","","","","","","","0.014538963892251865","","","","","0.011479784393390018","","","","","","","","","","","","48.728846625873395","","","","","","","","","","","","","","","","","","","","0.18808866925962237","","","0.8235894953005453","","0.18576592006712297","0.847519282095957","","","","","","5.428318630433256","0.03224449619852673","","","","","","","2.4950939813192075","","","","","","","0.032356425435572204","","","","","","","","","","","","","","7.890300763636207","","","","","","","","","","","","","0.9709434347652568","","","","","","","","","","","","","","","","0.025022444333263547","","","","0.02128803483224215","74.00274890881735","","","","","","","","","","","","","","","","","","","","","","0.6554286756693221","","","1.9059467469206328","","","","","","","","","0.11445673941775499","","","","","","","","","0.6573753699370708","0.03195081473228676","","","","","","0.17768083415004887","","","","","","","","","","","0.019598716904839455","1.0000004033663024","","","","","","","","","","","146.2615516292023"
"Libya","0.03473748449570022","0.24424800632583182","3.7023058054738094","","","","","","0.6903022045454731","","3.6918795074892694","3.883117929454328","","","","2.0772355909926525","","0.5589185974158778","13.573804960375044","","","","","","0.3540256342368703","","0.34086449263052837","","","","","","","","2.4672705842409006","","","","","","16.744987223566017","","8.678715219297992","0.01909733455793125","","","0.2991263164596463","","","","","","3.4382790302362074","3.3981479102591408","","","","94.74651207030092","1.5279002982700165","","","","1.1790766436212883","","","2.720436384826332","57.931310131963684","","","","","26.124754187398867","0.09791375608125574","1.9697343074888833","","","","","","0.2016801822403532","","","","","2.3683368687541284","","20.403921301369063","21.296135636129588","0.30277688626685034","7.665697232755106","","","","16.325061110147548","","2.2618240953688784","82.53257247935244","0.04198998343295938","0.851516397083094","","","1.6901483002062578","","0.13421074109548572","","","","97.31825531514991","","","","","","","","","","","5.803007873615611","","0.5221128696563946","","","","","","","","","","","9.88762483195226","","","","","2.7133713073882655","","","","0.37804635810454945","50.947867551084315","","1.2785786133811226","2.6961449116561247","4.880038955159879","","","","","","16.444411518820562","1.1251294908958944","","","40.05664957025492","0.5720582870838313","4.32970909412887","","","","","31.99990353239538","3.5605071015485708","","","0.06783993897240068","","","","","","","0.7197349507535769","","5.440510346990621","1.1503012438854388","","","","","3.704304108121229","","","8.178195280234068","3.6543744350052982","10.630513857614135","4.692895810180626","0.07642879871576147","14.602888452514525","","","","","9.56234107614318","0.8465924278531397","","","","","1.4628511543547567","","2.3159150475885286","20.486266191584505","","","","","","","127.93584267130468","41.59321334774307","","","938.204999148042"
"Liechtenstein","","","","","","","","","","","","12.228450050602117","","","","","","","0.40236307688061","","","","","","0.4559174706528942","","0.12757542059519814","","0.004345062540972464","","","","","","","","","","","","0.4272294286453909","","","","","","","0.2599053515530188","","","","0.06295427896474243","0.11773731336083075","","","","","","","","","0.005129777590982242","","","","0.02566470695242068","0.9196923723562743","","","","","5.629523778895812","","0.05662000711676445","","","","","","","","","","","0.2486110722228364","0.005086425236795471","","","","","0.01306923745199891","","","3.28104859779294","","","","","","","","","","","","","","","","","","","","0.14403997519862302","","0.10160861917454654","","","","","","","","","","","","","","","0.026195755875650196","","","","","","0.11679013951041076","","","","","","","0.024062749080905835","","","","","","","","","0.04246706084573952","1.5836006693374558","","","","","","","","","","","1.2243477504429912","","","","","0.07594720651594614","0.18187432792791536","","","","","2.9370037864930896","","","","","","","","","0.19218115892029003","15.520226561199435","","","","","","","","","","0.33569670786272787","","","","","","","0.0173960606193237","","","","","","","","","","","","46.794361958417646"
"Lithuania","0.001776189099776296","0.01244946781719304","0.012648494008045125","","","","","0.041242347183477274","2.2389122917967312","","0.2062221523256949","0.3108601870255161","1.857199976648077","","","","","44.912744111627205","3.1733631506155837","","","","","","","","0.10978382184873249","","0.12056113843523966","","","","","","0.060931163318762395","","","","","","1.5585931157876434","","","","","","","","","","0.006516759814092016","0.3263970935423023","1.1779289270253672","","","","","0.20295048576065794","","","","2.771202841597092","","","","0.31710608166687304","3.550173632275372","","","","2.6446309556043417","7.9576054330794115","","0.032995159806007784","","","","","","","","","","","0.9507577320661437","0.22257602445651076","0.297702121552744","","0.019523954364072962","","0.9429833730157727","","0.17750058753387518","0.5799267020375635","","0.06423029885428863","","0.42513277065115707","","","","0.06250904097491139","","","1.88328458344905","","21.825815895920233","0.7998798847482562","","","","","","0.6344678492758652","","0.006758033869562161","","","","","","","","","","0.021911030470296314","","2.4247139768690906","","0.2838021265358354","","","","","","","0.14700686045792333","","","","","0.3660327069500829","","1.3289468617870455","","0.0670609428688209","","","","","0.026552498220087782","","6.56621978788117","0.08612585082243582","","","0.05290619851805902","60.57159342800714","","","","","","","","","","","","0.08503836602223212","","","","","","4.471443286586962","","","","","","","","","1.637867447131346","0.16774177734450546","0.009013710341179409","3.8206052050362884","","0.13617417663067527","","","","","0.057053080752910365","0.05220308992691844","","","","","35.05243867148236","","0.757490408372045","2.460888941899315","0.010993957953458871","","","","0.164301149453674","","","","","","223.32396936880104"
"Luxembourg","","0.31195150640717234","0.13038314891162414","","","1.7526518850305616e-06","","0.024749136849263755","0.02345243881465032","","0.4273980024650364","4.769207726423122","0.001542849620581634","","","0.07865745670182682","0.0008536776148318457","0.039019330468961166","382.35256077822123","","0.00803745559875953","","","0.006956966683624342","3.350071167665136","","0.4878408735333209","","1.0516914740972727","0.0006430706139596582","0.0036540509796995657","2.0554234492845183","0.00023032739525154894","0.06233989104645688","0.2287429795344864","","","","","3.2954860310237115e-05","7.235173907029682","0.05227265369666888","","0.008306405643946621","","0.014567261351642363","0.013278892974372418","0.7961131492290369","","","0.03393077999307181","3.730798729529828","10.775203931223368","","0.04374603097033923","0.1311598555836053","0.039203569319478104","0.1466903505288424","","","","1.145293388911552","0.008625069087225799","","0.001113432471583584","4.12293780023489","404.01467953445456","","","","0.03289614543955025","50.012622942728484","0.002227049056322163","1.3926109143138867","","","","0.04317928786674078","0.009394162268024626","","0.0007729609181097903","0.0052507535913872225","","","7.83558164536034","1.692209928353805","1.1459898716655872","0.03400893194350416","0.2100855749186036","0.001956076702782983","1.408542473971908","","0.09691630382081419","49.27199836781244","0.002072753852024333","0.722036438740679","0.014498343341438636","0.0002387429608658252","0.01167559909112615","","","0.13543048449277903","","","0.0131169599403817","","1.0637491148317446","0.3750491432915689","","0.0025845434000680485","","","2.032514515698152","","","0.24121182884914696","0.04425671299077152","","0.023351297117246764","","0.015168593333380706","0.8136536723950215","","","0.08961562412030086","0.053260049245632116","","0.045051534200652034","","0.004030839081041811","15.371495389219481","0.6684252487887649","0.0022450431328068466","","","0.1084960484197826","6.538916902804136","","0.01564498533870626","0.0021296863895170735","0.024315120740285592","0.18836613030538749","","0.72065340026936","","0.05602951031222841","","0.01302903484309333","0.00044728917773177474","0.002349927718025341","0.2178361925642774","0.935308238012524","5.377265982731702","193.5170389169749","","","1.7358348015472171","0.28215091719954677","0.041563386124316745","","","","","0.15648712982016147","21.297885923499816","0.004257700604063284","0.0013691927718073721","","","2.4028166325486895","1.6004202344505827","","","0.06472877769289744","","29.52504403669011","0.049694197042657165","","","","","0.00039148732779768693","","","21.432345666906368","2.272249684346312","0.000491025187121909","","","1.109925515518654","","0.03911302749044418","","0.000345331959376702","0.529556207610305","0.08116797763842852","","","","0.03138138163615779","0.3826184782698384","","2.0423711101728377","2.484952992201662","0.004375087152884326","","","0.005333445880250409","0.35981967110794555","","0.0006006771372951326","","","","1258.3266321356612"
"Macao SAR, China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2062.9780716725313","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.524411360521887","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.35474769462655","","3.7523865114618156","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.461396847909468","","","","","","","","","","","","","","","","","","","","","","","","","2149.0710140870506"
"Macedonia, FYR","","19.238076784418826","","","","","","","","","","0.02107526691698414","","","","","","","","","","","","","8.475401718448527","","","","1.1447278826545482","","","","","","","","","","","","","","","","","","","2.2182158831275482","","","","0.21897526528787364","","","","","","8.042633048700967","","","","","","","","","","","","","","0.15922793148610542","","0.17495107990162267","","","","","","","","","","","0.5634108080198144","","","","","","","","","0.09458032050398031","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.5732608690427","","","","","","","","","","","","","","","","","","","","","","0.16465331352065588","","","","0.022737365274480423","0.12861729112504458","","","","","","","46.61257813767414","","","","","0.12585678171290354","0.8389403223236633","","","","","","","","","","","","","","","","","","","","","","","","","24.045773562711087","","","","","0.09761262105035445","","","","","","","","","","","","","","124.96130625390184"
"Madagascar","","","2.8851672531323427","","","","","","","","","","","","","0.027519863117956105","","","1.5969182306323582","","","","","","","","","","","","","","","","0.09537051649893245","","","","","","14.319826765838515","","5.324641642484284","","","","","","","","","","","","","","","0.23713751318259224","","","","","","","","","119.73019352557836","","","","","1.0008612836269482","","","","","","","","","","","","","","","14.686270337764933","","","","","","","0.5898825252485088","","0.11928484072939317","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.42534836331054354","","","","","","","","","","","","","","","","","","","","","3.4597966639668862","","","","","","","","","","","","0.0749759564378222","","","","","","","","0.008911152911067113","","","","","","","","","","","","","","","","","","","","0.6230408872795918","","","","","","","","","","","","","","","","","0.05095666395258258","0.35729401304208264","","","","","0.16599615231972586","","","","","","165.7793941510554"
"Malawi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4659751780984684","","","","","","","","","","","","","0.026899347252110222","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.67592585405842","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.363307058468253","","","","","","","","","","","","","","","","","","","","","","","","","","1.8557372542869413","","","","","","","","","","","","","","","8.193601656876139","","","","","","","","","","","","","","","1.3347885270064663","","","","","","","","","","","","","","0.45795668500974857","","","","","","","","","","7.097630575695058","","35.471822136751605"
"Malaysia","","","0.07554478650903206","","","","","","","","17.694866631263285","0.8166665930331355","","","","206.64490698543258","","","","","","","","","","0.010425472839092858","0.06747689298690066","","","","","","2.73127506096969","","0.22694650685394113","","","","","","304.5717108122525","","","","","","","","","","","0.4379505305757473","1.6645636574953067","","","","","2.1339647410035694","","","","","","","","","36.888890258543434","","","","0.2889602111668946","4.958812723424426","0.21450766203182825","","","","","4.672088167945221","0.024383319713124654","","","","","0.15784348378812676","","3.199530351562342","261.46696707529236","1781.9418205340885","7.340814996128331","0.6067583073106765","1.0850643610805293","","","1.3415471776748786","","13.947150608359818","4.9173550355797815","","1.6038247997790582","","","11.809400356490952","","","","","","","0.7117469038359715","","","","","","","","","","","0.03809762261510383","","","","","0.035301377871206546","","","","","","","0.5230709721220801","","6.001807833633342","","146.19814172406515","1.3433924801420865","","3.412966364006722","","","24.51467955913417","","1.1739676359226672","","42.36797115430935","","","","","0.22194331193078423","1554.6266032691947","","0.7997400433511898","","","","1.2075395910839493","","","","","0.12147319087441953","","","","","","","","","","","3.266284758522427","","0.17550033377389096","12.12370597336743","","","","","0.02080844805448858","","","","0.35145896205515437","0.02140513165933365","","0.07204055534671502","488.2181661764282","","","","0.02584050054969327","","0.004757068762399343","","","","5.156624881509408","","","2.6187152237682985","32.0105837365099","","","","","99.96381276906304","","1.624726863789358","1.7945427774055844","","","5104.289435295835"
"Maldives","","","","","","","","","","","0.46274239058448613","0.10010751785567468","","","","64.69488547150962","","","","","","","","","","","","","","","","","","","0.07859237007782396","","","","","","","","","","","","","","","","","","","","","","","0.18305351894796595","","","","","","","","","1.210820808358819","","","","","0.9515764476907728","","","","","","","","","","","","","","","73.07359275966257","","","","","","","0.8263333265084596","","0.28444846635470683","","","","","","","","","","","","0.12112303803827511","","","","","","","","","","","0.06472765857899707","","","","","","","","","","","","","","","","","","","","0.015176522227496969","","","","","","","0.25679446032311504","","","","","","4.308769698112244","","","","","","","","","","","","","","","","","","","","","","","","","24.025522957547345","","","","","","","","0.27854888556655544","0.4193544433612637","","","","0.6150780339822453","","","","","","","","","","","","","0.05585634317879244","0.1501057687928276","","","","","","","","","","","172.17721088726006"
"Mali","","","0.6204135474903614","","","5.764299389036242e-06","","","","","","","","","","","","","","","0.19220353357653433","","","","","","","","","1.4504496520955579","","","","0.2597941394757859","","","","","","","0.4377906512129799","","","","","","25.97107149734601","","","","","","","","","","","","","","","","","","","","31.68118522841764","","","0.7229899730557807","","","0.31396815140221895","","","","","","2.6509621999631623","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.33696089804550106","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.480057935688521","25.108075522634458","","","","","","","","","","","","","","","","0.06400386525179944","","","","","","22.537226249970264","","","0.19544459615213478","","","","","","","","","","","","","","","","","","","","","","","","","0.4874759876376514","","","","","","","","","","","","0.5391122681995922","","","","","","","","","","","116.04919166191533"
"Malta","0.0001170497058943826","0.08970179068910111","0.05682496599373176","","","9.587845916364408e-08","0.0007310248883690895","0.010068125207052686","0.07871018644133902","","27.477844345250517","0.6586020911557544","0.0027629959847013815","","","0.03206864439597808","0.00380485562812983","0.019811977197114236","2.6615303843872633","0.008510076593387365","","","","0.0013972900496246818","0.1917555833264001","0.0006645951198420296","0.09226541709311388","","0.5970243592761781","0.00014279993432545835","","0.0009762827010631662","","0.0027580134984429732","1.8862168818677751","","","","","5.8048568936106145e-06","2.063007230580658","0.017925887149526462","","0.000391103259245733","","0.004288506410200879","0.003760446835331493","0.20101718012839453","","","0.02878235584557307","0.2789450542877562","0.38203100335957857","","","","0.007941214292059469","2.947644095604153","","","","0.010988697987436425","0.04439760873715996","","","0.19026364900012385","3.350329421187023","","","0.0024642572512277782","0.08680175292662207","4.029983123088811","0.0030474684974637566","0.05641528846244523","","","","0.008915161489304274","0.00040172176219053336","","0.0031581280651881223","0.0023613138289770405","0.003989862158071561","","0.26848202369296714","0.0231850025475532","1.423249067049251","0.05108800619350621","0.017540865868152445","0.00929901812812968","0.2832570016832408","","0.042358094752402035","3.912638521901501","0.013978370180894735","0.08946363054704488","0.13474932264326642","0.0008138608329118037","0.12830405814640186","","","0.021637744952853942","","0.0002788926328611208","0.012843997401651094","4.9977374266553295e-05","0.06564707004642746","0.6841528337251862","0.03342360458459285","0.012714026661513037","","","0.08554886323239592","0.0551711173283361","","0.05621187215019035","","0.0010364240126079036","0.030452363241192857","","","","","","0.005756706632375479","0.0015891715622386325","","0.1094648679165031","","0.0034125250517357975","","0.4363891234827998","","0.0008791806116541916","0.0003662995518387345","0.004479510628627964","0.7365982050604456","","0.013425385047401164","","0.030342791102206584","2.375050832561423","","0.16660266780420688","0.0016232058468730432","0.28537890048199466","","","","0.000652350845825316","0.037867471280848754","0.9060671054047559","0.2340057858965694","0.05377658818437396","","","0.4901792584882679","0.5226306328895841","0.0010137426692409198","0.014723172733911083","","","0.025767040488513235","0.0034279243168992427","1.9716155034223304","0.005189520955892189","0.002470852055273351","","","0.3090538750571915","0.15100925801825937","","","0.12949336175123974","","0.5951750449723259","0.07502243515828437","","","","","0.0027669682756768666","5.663009119295889e-05","0.002804858999324344","2.050119797769848","0.44731140625201465","0.10098200205944911","","0.001559817163297432","0.5591810856726545","","","","0.007275412594318292","1.2759120641434634","0.06751426811659524","","","","0.006850417552513756","0.35419371410533174","","3.733228925090169","3.230445277682262","","","","0.0008904917865822585","0.0036865058075680746","","0.015130189520406064","0.022771767817778392","0.00395830409129474","","76.64826300334994"
"Marshall Islands","","","","","","","","","","","0.04526827733978668","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.6035355247917285","","","","","","","","","","","","","","","","","","","","","","","","0.022919796448405725","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.09634544828143295","","","","0.32430663140605426","","0.031254520487455695","","","","","","","","","","","","","","","","","","","","","","","","","0.07749549183601954","","","","","","","","","","","","0.005253411540287412","","","","","","","","","","","","","1.59688187307094","","","","","","","","","","","","","","","","","","","","0.0425567159726472","","","","","","","","","","","","","","","","","","","","","","","","","","","0.06278901474279588","","","","","0.8689221263922838","","","","","","","","","","","4.777528832309838"
"Mauritania","0.00012726623479084642","","3.424487376305066","","","","","0.07377775006450409","","","","","","","","0.01809560653282062","","","2.804843558931193","","0.42338412027555006","","","","","","0.44354740902824397","","","","","","","0.3450447762376615","0.10066887852665092","","","","","2.8153029649522515e-05","1.7613437827871052","","","0.0013597030556908067","","","0.13688060060526505","","","","","","","","","","","2.0343902446717124","","","","","","","","","35.47822523909627","","","","","0.25779760335845636","0.05165984541495832","","","","","","1.1937787054757643","0.8407432021161276","","0.0024358061734641064","","","","","","","","0.020046107042928273","","","","0.3011636521310952","","","","","","","","0.37505424584946834","","0.0008747087121553334","","","","2.2234729125597643","","","","","","","","","","","","","24.004954539748255","","","","","","","","","","","1.2669852427623136","","","","","0.08445074962476447","","","","0.15636311904110708","","","","","","","","","","0.006433392919478796","","","","","0.7220016144602545","0.0378956087908007","0.08350980513806212","","","","","0.608286205818116","88.39735387166257","","","","","","","","","","","","1.4116331194856448","","","","","","0.006974168079429392","","","","0.11981555524607534","0.09678539847805306","","","","","0.14335611087326441","","","1.5291255277237177","","","","","","","","","0.5073997818349103","","","","","","","0.11391182513535784","0.020889323251254872","","","171.63135621428984"
"Mauritius","","","","","","","","","","","0.7293222460298967","","","","","","","","","","","","","","","","","","","","","","","","0.08742297345735475","","","","","","124.40725628887616","","","","","","","","","","","","","","","","","","","","","","","","","","33.83244938307457","","","","","1.3648108413094748","","","","","","","","","","","","0.0338562834791924","","","38.527905506421945","","","","","","","0.7641094314400514","","0.10093332677102501","","","","","","","","","","","","","","","","","","","","","3.531302141097822","","0.1063914388137538","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21386766986561068","","","","","","","","0.9740722474502179","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4331316435969519","0.2515857251598097","","","","","","","","","","","205.3584171468438"
"Mexico","0.0012632753677501154","0.010277611358303844","0.11294394742404133","","","5.083307586558875e-06","0.0007052925144409995","7.902751377657696","0.2855480935365592","0.005447319495507518","2.5098744880615063","3.034838436045716","0.02726480915541056","","","0.08539777294557999","0.0043018204446539764","0.012245782107190935","19.92053126160621","2.612341954289489","","0.6862108675350139","","2.89028399614991","0.017759832681306553","","6.762013756310419","","0.3139877487935672","0.0006953227235276445","","0.0017756903360871116","0.0008630542060574561","0.026430532855303595","8.063223945849558","","","","","0.0028415791259584723","44.45103239923192","24.471782822852852","","0.0032939624600964155","","11.518345952187039","0.01337154678336475","0.09554411556902577","","0.004789509036963634","0.00814594976761502","1.5617481184682311","1.3189165592175927","0.0022021446592130007","0.006579342671956904","5.1672670428159595","4.688742694538952","0.9893556675481207","19.343997972306102","","","0.036833814157271744","0.009596089806153644","","0.0017057321019200355","0.5641150294915952","96.80688695956188","0.5271009957839877","","","0.03479308606082439","27.08770405876722","0.0013399050865179445","0.2202235084726566","","0.006631688602209039","","165.96758256652615","0.0057147198900670175","0.001130429325129943","0.004033651858886069","1.0444810164594314","44.664928590542964","","2.986077282505016","0.08346600917119153","3.973059815480684","0.27692006921258966","0.22551691720323153","0.005913940174472972","0.2814470527906961","","2.7169692205469302","14.2044707662162","0.23282892094821145","7.920972212280667","0.1855779511107696","0.0005774545300893059","0.17180973575454256","","","10.946294752260444","","0.00011409244071591306","0.019387026954084962","8.900550071684495e-05","0.08090678315635451","9.681191397487845","","0.006083800764678123","","","0.22165252179742628","0.4413689386266888","0.0035564045760519214","0.005913898133789427","0.012638935781208328","0.00015822985223616677","0.04612775668848066","","0.017716294228211426","0.00911337424347749","","","0.006816480181258711","","","0.019245721809406664","","0.025309202272420766","0.004275825382152682","0.5199786225276736","0.003710251360148036","","8.522588023372797e-05","0.020682913441891618","1.923600408119635","","0.06887806241710162","6.024409113327155","","2.6901657453450833","","0.7865195712617209","0.0016232058468730432","0.3099622032127801","","5.751977641127135","","0.34883709853452705","11.431866098828031","2.0622112416016742","1.6398125917975523","1.0376114408607744","","","0.432009940215128","1.1014760429523962","0.002448645876883544","","","","0.11227067641423623","0.10639018805470245","0.18421278379575706","","","","0.00421980019158057","0.4013810876249356","0.19463415477908988","","","0.24103665535997879","","165.58074969101887","0.05764634370900403","0.003593143090424614","0.003505751754170643","","0.006528155120518879","0.0002332850006338113","0.00029310755603436273","0.0003188472594671735","5.314712736609877","6.701683390097148","0.08085078531542092","","0.0028142813917718503","0.6717600725575863","","0.004974655112172954","","0.009768969720005993","0.069514421426337","0.1030684654336395","","","","0.021977415896148395","0.6119216818309763","","1.2690169195883547","1794.0303219597533","0.9400231905630386","","","1.9609967674376352","0.30741213936898526","","0.013551091647350574","0.001818154957147503","0.001707073088821821","","2575.9080839916164"
"Micronesia, Fed. Sts.","","","","","","","","","","","0.10059617186619264","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.7511626048519195","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1697515041149057","","","","","","","","","","","","","","","","","","","","","","","","","","","0.34786656079695744","","","","","","","","","","","","","","","","0.008171973507113753","","","","","","","","","","","","","1.7523592156823098","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.1120511885215116","","","","","","","","","","","5.24195921934091"
"Moldova","0.007365488022225233","","","","","","","","7.29871449366595","","","","7.905496330823567","","","","","24.70118319045202","","","","","","","","","","","0.13609420656679191","","","","","","","","","","","","1.8377026173009967","","","","","","","","","","","","","","","","","","","","","2.621700890017577","","","","1.6355997896501873","","","","","10.035126336464552","10.857828470862044","","","","","","","","","","","","","1.1268216160396287","","","","","","","","","","","","","0.9613043049995792","","","","","","","5.738283601910703","","10.211287684680954","","","","","","19.968877191022678","","","","","","","","","","","","","","","","","0.3745363370351463","","","","","","","","","","","","","","","","","","","","","","","14.06945762675482","","","","1.0601296559226496","135.30112333919678","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.88239042741962","","","","","","","","0.3672021212233844","","","","","77.3208376674212","","0.043443822472394124","0.9238904360910658","","","","","0.46125856489312156","","","","","","347.8476562109097"
