"Bilateral Remittance Estimates for 2011 using Migrant Stocks, Host Country Incomes, and Origin Country Incomes (millions of US$) (May 2013 Version)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Remittance-receiving country (across)                                                              -                                                 Remittance-sending country (down) ","Afghanistan","Albania","Algeria","American Samoa","Andorra","Angola","Antigua and Barbuda","Argentina","Armenia","Aruba","Australia","Austria","Azerbaijan","Bahamas, The","Bahrain","Bangladesh","Barbados","Belarus","Belgium","Belize","Benin","Bermuda","Bhutan","Bolivia","Bosnia and Herzegovina","Botswana","Brazil","Brunei Darussalam","Bulgaria","Burkina Faso","Burundi","Cambodia","Cameroon","Canada","Cape Verde","Cayman Islands","Central African Republic","Chad","Channel Islands","Chile","China","Colombia","Comoros","Congo, Dem. Rep.","Congo, Rep.","Costa Rica","Côte d'Ivoire","Croatia","Cuba","Curaçao","Cyprus","Czech Republic","Denmark","Djibouti","Dominica","Dominican Republic","Ecuador","Egypt, Arab Rep.","El Salvador","Equatorial Guinea","Eritrea","Estonia","Ethiopia","Faeroe Islands","Fiji","Finland","France","French Polynesia","Gabon","Gambia, The","Georgia","Germany","Ghana","Greece","Greenland","Grenada","Guam","Guatemala","Guinea","Guinea-Bissau","Guyana","Haiti","Honduras","Hong Kong SAR, China","Hungary","Iceland","India","Indonesia","Iran, Islamic Rep.","Iraq","Ireland","Isle of Man","Israel","Italy","Jamaica","Japan","Jordan","Kazakhstan","Kenya","Kiribati","Korea, Dem. Rep.","Korea, Rep.","Kosovo","Kuwait","Kyrgyz Republic","Lao PDR","Latvia","Lebanon","Lesotho","Liberia","Libya","Liechtenstein","Lithuania","Luxembourg","Macao SAR, China","Macedonia, FYR","Madagascar","Malawi","Malaysia","Maldives","Mali","Malta","Marshall Islands","Mauritania","Mauritius","Mexico","Micronesia, Fed. Sts.","Moldova","Monaco","Mongolia","Montenegro","Morocco","Mozambique","Myanmar","Namibia","Nepal","Netherlands","New Caledonia","New Zealand","Nicaragua","Niger","Nigeria","Northern Mariana Islands","Norway","Oman","Pakistan","Palau","Panama","Papua New Guinea","Paraguay","Peru","Philippines","Poland","Portugal","Puerto Rico","Qatar","Romania","Russian Federation","Rwanda","Samoa","San Marino","São Tomé and Principe","Saudi Arabia","Senegal","Serbia","Seychelles","Sierra Leone","Singapore","Sint Maarten (Dutch part)","Slovak Republic","Slovenia","Solomon Islands","Somalia","South Africa","Spain","Sri Lanka","St. Kitts and Nevis","St. Lucia","St. Martin (French part)","St. Vincent and the Grenadines","Sudan","Suriname","Swaziland","Sweden","Switzerland","Syrian Arab Republic","Tajikistan","Tanzania","Thailand","Timor-Leste","Togo","Tonga","Trinidad and Tobago","Tunisia","Turkey","Turkmenistan","Turks and Caicos Islands","Tuvalu","Uganda","Ukraine","United Arab Emirates","United Kingdom","United States","Uruguay","Uzbekistan","Vanuatu","Venezuela, RB","Vietnam","Virgin Islands (U.S.)","West Bank and Gaza","Yemen, Rep.","Zambia","Zimbabwe","Total"
"Australia","6.92939186096191","2.24525094032288","2.05997204780579","","","0.000242342604906298","0.0190277714282274","10.5971984863281","1.98283529281616","","0.0","114.822448730469","0.482297986745834","","","73.2454147338867","0.324313789606094","0.631800651550293","153.781021118164","0.158173710107803","0.0206628683954477","","0.068855918943882","1.43184769153595","55.0665512084961","1.27683961391449","37.6433486938477","","4.57391595840454","0.00544265005737543","0.54443222284317","21.562952041626","0.110203593969345","","0.0348983034491539","","","","","0.152212038636208","2146.43090820313","16.0221710205078","","","","1.82239747047424","0.285998284816742","135.299819946289","","","20.1545925140381","74.7641906738281","55.8157081604004","0.310463577508926","0.00465006288141012","0.36467382311821","4.46157550811768","178.921676635742","31.4037799835205","","","6.00220775604248","8.12487030029297","","52.8446769714355","26.9602870941162","288.172790527344","","","0.360346287488937","0.524581253528595","551.994995117188","0.975025832653046","137.829940795898","","0.0836484804749489","","2.08293271064758","0.198565170168877","0.0105568636208773","0.524273157119751","0.174719855189323","1.02581477165222","45.0119323730469","130.844680786133","0.392192721366882","1261.17077636719","215.801834106445","28.995698928833","12.3701705932617","65.1667938232422","","17.511739730835","476.258544921875","2.17387461662292","140.440658569336","27.8839435577393","0.0602509044110775","32.4964179992676","","","359.921813964844","","","1.15303874015808","3.54145216941834","17.3175678253174","1093.90148925781","0.26062273979187","4.52851152420044","","","16.8866481781006","6.38898420333862","3.19442653656006","58.05615234375","","0.179427608847618","91.8270111083984","0.545107305049896","0.122632406651974","18.3717994689941","","","40.7954940795898","5.05135202407837","","1.90225207805634","","2.82667922973633","0.0","4.16694164276123","0.246715947985649","","1.0926525592804","41.3428688049316","186.563018798828","","682.880676269531","1.23349905014038","0.0222913343459368","87.918830871582","","20.1093444824219","3.27323246002197","66.7805328369141","","0.572170257568359","6.63451480865479","0.859979033470154","20.8303279876709","813.221374511719","156.279815673828","33.164421081543","","","25.0373134613037","10.951343536377","0.481137454509735","23.6982154846191","","0.00373560818843544","7.73241090774536","1.11029815673828","0.0","6.5622124671936","1.57668554782867","","","19.6704483032227","26.6995983123779","0.896371185779572","","193.044769287109","133.356475830078","229.370269775391","0.0474101454019547","0.0197320058941841","","0.0397037975490093","16.5836009979248","0.00196283520199358","0.138228073716164","24.6919822692871","117.665107727051","23.0787410736084","0.599281787872314","1.38675260543823","207.624710083008","","0.21621897816658","14.7678556442261","0.420238167047501","2.00747609138489","10.2575902938843","","","","6.35549831390381","18.9394302368164","","2086.87915039063","183.173080444336","3.46725559234619","","8.46382808685303","0.571777880191803","757.588806152344","","","0.755934476852417","2.26612591743469","","14712.46833766848"
"Austria","0.0","2.08911085128784","1.22463405132294","","","0.0","0.0","0.881675124168396","1.03670740127563","","8.02160358428955","0.0","0.305795609951019","","","6.59218168258667","0.0","0.241306111216545","48.2147521972656","0.0","0.0","","0.0","0.0","229.422607421875","0.0","12.9542961120605","","12.3062162399292","0.0","0.0","0.594799160957336","0.0","","0.0","","","","","0.00586375873535872","65.9155731201172","0.0","","","","0.0","0.0","96.3769912719727","","","0.265810459852219","253.958435058594","6.94696569442749","0.0","0.0","0.0","0.0","53.35986328125","0.0","","","0.508580565452576","0.0","","0.0","4.59249210357666","87.2158508300781","","","0.0","0.844676911830902","852.187805175781","0.0","3.97391772270203","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","206.627029418945","0.110765568912029","66.1897735595703","3.80033755302429","15.1648464202881","1.25502192974091","0.738390326499939","","3.75826859474182","62.9221229553223","0.0","7.63638925552368","3.21714401245117","0.0","0.0","","","9.45423984527588","","","0.0","0.0","1.38758766651154","17.4454364776611","0.0","0.0","","","2.33647441864014","20.4154815673828","0.0","20.4337253570557","","0.0","0.0","0.0","0.0","0.03049685806036","","","0.0","1.83610534667969","","1.19911515712738","","0.0","0.0","2.9832923412323","0.0","","0.0","0.0","13.3921461105347","","0.453326821327209","0.0","0.0","103.820335388184","","4.03309631347656","0.0","8.98359489440918","","0.0","0.0","0.0","2.97128629684448","64.2409057617188","188.491729736328","2.17452669143677","","","82.8244171142578","4.79015398025513","0.0","0.0","","0.0","0.421487063169479","0.0","2193.81713867188","0.0","0.0","","","83.9749450683594","59.1577262878418","0.0","","3.73037147521973","23.1225357055664","0.0","0.0","0.0","","0.0","0.357163041830063","0.0","0.0","10.1724300384521","124.174201965332","5.6943154335022","0.0","0.0","17.9380512237549","","0.0","0.0","0.0","8.92152976989746","41.4703521728516","","","","0.0","5.08716678619385","","15.4813241958618","21.6053714752197","0.0","","0.0","0.0","12.3424482345581","","","0.0863753631711006","0.0","","5302.711009214638"
"Azerbaijan","0.0","0.0","0.0","","","0.0","0.0","0.0","55.8293418884277","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","0.0","0.0","","","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","0.0","","","0.0","4.90108871459961","0.0","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","25.3948040008545","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","","0.0","9.29690551757813","","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","","95.42214012145993"
"Bahamas, The","0.0","0.0","0.0","","","0.0","0.00404155813157558","0.00580222858116031","0.0","","0.214084789156914","0.106890968978405","0.0","","","0.0","0.074700340628624","0.0","0.447841942310333","0.0176647417247295","0.0","","0.0","0.0","0.0","0.0","0.147075295448303","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","0.597704708576202","0.0630828440189362","","","","0.252421438694","0.0","0.0","","","0.0","0.0","0.16893795132637","0.0","0.0157010555267334","0.256854623556137","0.032006423920393","0.0","0.0","","","0.0","0.0","","0.0","0.0","1.43980836868286","","","0.0","0.0","0.848994791507721","0.0141302393749356","0.048622339963913","","0.0183346178382635","","0.0658202096819878","0.0","0.0","0.482776820659637","27.8436946868896","0.0562010332942009","0.0114715695381165","0.0","0.0","1.17320013046265","0.0","0.0","0.0","0.0637676790356636","","0.0163807794451714","0.171913221478462","6.76135969161987","0.106608033180237","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.140767306089401","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0555577054619789","","0.0242866240441799","0.00843865983188152","0.0","2.03872919082642","","0.040678545832634","0.0","0.0","","0.0351294875144959","0.0","0.0","0.0886495336890221","0.655067980289459","0.0189885571599007","0.0135284774005413","","","0.0321301184594631","0.0122777614742517","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.113020874559879","0.37470605969429","0.0220799390226603","0.0186741147190332","0.0407960452139378","","0.0164250452071428","0.0","0.0","0.0","0.0732142776250839","1.16846644878387","0.0","0.0","0.0","0.021862743422389","","0.0","0.0","0.0721468552947044","0.0","0.00417838897556067","","","","0.0","0.0","","2.69752430915833","8.90818500518799","0.0","","0.0","0.00583016499876976","0.0","","","0.0","0.0","","58.22923534316937"
"Bahrain","0.0","0.0","3.39642381668091","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","0.0","0.0","","","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0775545015931129","0.0","0.0","0.0","131.092041015625","0.0","","","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","690.185852050781","0.0","31.4110374450684","0.439460515975952","0.0","","0.0","0.0","0.0","0.0","1.95106422901154","0.0","0.0","","","0.0","","","0.0","0.0","0.0","2.89466834068298","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","","0.0","0.0","4.89999675750732","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","","0.0","1.7629212141037","140.812301635742","","0.0","0.0","0.0","0.0","130.151962280273","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","8.52899742126465","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","1.46022355556488","0.0","0.0","0.0","0.0","2.76700663566589","0.0","0.0","0.0","","0.0","0.0","0.0","2.08641791343689","0.0","","","","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","","","1.54427325725555","0.0","","1155.4622025862327"
"Bangladesh","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","0.0","0.0","","","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3708.89892578125","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","35.4245338439941","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","","3744.323459625244"
"Barbados","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.113464571535587","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","0.0","0.0","","","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.203897640109062","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","","0.526189565658569","","0.0","0.0","0.0","2.23358464241028","0.0","0.0","0.0","0.0","0.0","2.80191946029663","0.0","0.0","0.0","0.0","","0.0","0.0","1.41946077346802","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","3.15290331840515","","3.59964227676392","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.540510475635529","0.0","0.0","","","","0.0","0.0","","6.65725612640381","3.24566721916199","0.0","","0.0","0.0","0.0","","","0.0","0.0","","24.494496069848548"
"Belarus","0.0","0.0","0.0","","","0.0","0.0","0.0","8.55372524261475","","0.0","0.0","4.97445631027222","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","0.0","0.0","","","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","0.0","","","0.0","1.81894743442535","11.9934110641479","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0462858192622662","0.0","","","0.0","","","0.0","0.0","3.18283414840698","0.0","0.0","0.0","","","16.6448745727539","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","5.00974559783936","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","534.731689453125","0.0","","","0.0","345.572845458984","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","","0.0","137.244491577148","","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","","1069.7733066789797"
"Belgium","0.339055299758911","1.61879193782806","35.3988075256348","","","0.00141342729330063","0.00156483799219131","1.37506151199341","1.99201703071594","","5.4702672958374","22.064884185791","0.170204326510429","","","4.37238836288452","0.0257987435907125","0.233350291848183","0.0","0.0222286470234394","0.43157497048378","","0.0343215875327587","1.65718853473663","0.0873276069760323","0.0310445837676525","19.5884628295898","","4.10089254379272","0.125565707683563","2.19204020500183","1.05339694023132","1.70250642299652","","0.567164123058319","","","","","0.0256797075271606","112.820693969727","8.44250392913818","","","","0.88829094171524","1.25288200378418","0.0781660005450249","","","0.219745382666588","15.81907081604","19.3123474121094","0.354598432779312","0.0347012020647526","5.06001663208008","4.42717504501343","11.353232383728","1.08804655075073","","","3.11498808860779","1.52499198913574","","0.0199515838176012","9.87463855743408","1961.53088378906","","","0.377520322799683","0.523057997226715","372.465759277344","0.960281848907471","14.9385194778442","","0.0042657214216888","","4.06282091140747","0.42318993806839","0.0737630650401115","0.076117679476738","3.24223685264587","0.604198634624481","1.04011070728302","38.7071647644043","0.136359333992004","88.7176742553711","12.0500907897949","5.29368686676025","0.420801281929016","4.10958051681519","","6.55197429656982","261.929107666016","0.664171695709229","15.2202863693237","3.61702156066895","0.023997575044632","2.11247801780701","","","26.8267993927002","","","0.310925215482712","0.467405050992966","5.36067342758179","50.58154296875","0.0267811007797718","0.818651854991913","","","9.94921493530273","379.761962890625","0.0685776174068451","0.0606290400028229","","0.0153261832892895","0.47224098443985","0.00463881762698293","0.466112345457077","0.0590085163712502","","","6.36843872070313","2.9588623046875","","0.943187236785889","","0.446127772331238","0.0","431.335266113281","0.110492795705795","","0.0356625057756901","2.11263179779053","249.564819335938","","0.564343988895416","0.311968684196472","0.340818971395493","53.1532897949219","","7.18158054351807","0.0208200663328171","25.0661144256592","","0.397143989801407","0.0107521945610642","0.541404068470001","6.23598432540894","44.3325462341309","105.101196289063","46.060676574707","","","31.1624641418457","17.882345199585","17.8030681610107","0.00514015136286616","","0.00818347837775946","0.321100622415543","6.91872501373291","0.0","0.214272454380989","0.350709915161133","","","4.23635721206665","0.0749867558479309","0.00181670172605664","","5.30355501174927","319.439086914063","2.18199133872986","0.0","0.00541608734056354","","0.00112120457924902","0.199147075414658","0.013026824221015","0.0347348116338253","12.8877210617065","46.2288703918457","7.52832126617432","0.161557003855705","0.172446355223656","25.4116020202637","","2.66605472564697","0.00419648364186287","0.0257294364273548","35.6158218383789","24.1782665252686","","","","1.03002977371216","2.3089292049408","","44.2804641723633","34.7768096923828","0.145030125975609","","0.066649354994297","0.225843220949173","31.985200881958","","","0.0504765994846821","0.127104833722115","","5234.725154442597"
"Belize","0.0","0.0","0.0","","","0.0","0.000729692808818072","0.00370360957458615","0.0","","0.0490879826247692","0.071396566927433","0.0","","","0.00262862187810242","0.0106691876426339","0.0","0.131047755479813","0.0","0.0","","0.0","0.0515794940292835","0.0","0.00266823312267661","0.0372218303382397","","0.0","0.0","0.0","0.0","0.0","","0.000968560168985277","","","","","5.8333134802524e-05","6.94206476211548","0.0470327585935593","","","","0.353063106536865","0.0","0.0114673776552081","","","0.00117747904732823","0.0196492280811071","0.0532373823225498","0.0","0.000902624044101685","0.0537660643458366","0.00509202433750033","0.00852950010448694","16.8477840423584","","","0.00316296797245741","0.000679901510011405","","0.00163158809300512","0.0","0.121200941503048","","","0.0","0.0120229003950953","0.348950773477554","0.00171663740184158","0.0012815281515941","","0.00720034632831812","","68.5113067626953","0.000679597200360149","0.00135432323440909","0.0608474425971508","0.0480000041425228","21.6398849487305","0.0732044279575348","0.0","0.0","1.43258142471313","0.0120988124981523","0.0195510350167751","0.000532881589606404","0.00965838320553303","","0.00451346021145582","0.0323391519486904","0.731023669242859","0.027962002903223","0.0","0.0","0.00176224752794951","","","0.105439633131027","","","0.0","0.0","0.0","0.429315835237503","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0010964444372803","0.00565148144960403","0.0","0.0","0.0","","","0.00214526080526412","5.51066398620605","","0.0","","0.00824215821921825","0.0","0.0","0.0","","0.0","0.00387886562384665","0.0293393917381763","","0.00556602329015732","0.363647133111954","0.00697454204782844","1.35603082180023","","0.0170434731990099","0.0","0.0323985293507576","","0.128176271915436","0.0","0.130263596773148","0.0309519059956074","0.0879915803670883","0.00309700286015868","0.00900646392256022","","","0.0","0.00208104774355888","0.0","0.0","","0.0","0.00180492759682238","0.0","0.0","0.0","0.000706178310792893","","","0.0","0.0","0.0","","0.0281666945666075","0.146733060479164","0.0455367155373096","0.0","0.000930352602154016","","0.00284429709427059","0.0","0.0","0.0","0.0033081176225096","0.110806524753571","0.0","0.0","0.0","0.0","","0.0","0.0","0.0107052819803357","0.0","0.0","","","","0.00178380392026156","0.0","","0.615413010120392","5.34911155700684","0.0","","0.0","0.00223582121543586","0.00328503781929612","","","0.0","0.0","","132.40304720737188"
"Benin","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.870573282241821","0.0","0.0","0.0","","0.0","","","","","0.0","0.0","0.0","","","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","21.246654510498","","","0.0","0.0","0.0","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","24.6133670806885","581.637817382813","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","32.9305534362793","0.0","0.0","0.0","0.0","","","","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","","661.2989656925206"
"Bermuda","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","0.0","0.0","","","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","3.25457501411438","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","","9.36604499816895","8.63645648956299","0.0","","0.0","0.0","0.0","","","0.0","0.0","","21.25707650184632"
"Bhutan","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","4.40640449523926","0.0","","","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","145.010879516602","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.315341174602509","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","1.68544733524323","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","","0.0","0.258780509233475","0.0","","0.0","0.0","0.0","","","0.0","0.0","","151.67685303092046"
