"Bilateral Remittance Estimates for 2010 using Migrant Stocks, Host Country Incomes, and Origin Country Incomes (millions of US$) (May 2013 Version)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Remittance-receiving country (across)                                                              -                                                 Remittance-sending country (down) ","Afghanistan","Albania","Algeria","American Samoa","Andorra","Angola","Antigua and Barbuda","Argentina","Armenia","Aruba","Australia","Austria","Azerbaijan","Bahamas, The","Bahrain","Bangladesh","Barbados","Belarus","Belgium","Belize","Benin","Bermuda","Bhutan","Bolivia","Bosnia and Herzegovina","Botswana","Brazil","Brunei Darussalam","Bulgaria","Burkina Faso","Burundi","Cambodia","Cameroon","Canada","Cape Verde","Cayman Islands","Central African Republic","Chad","Channel Islands","Chile","China","Colombia","Comoros","Congo, Dem. Rep.","Congo, Rep.","Costa Rica","Côte d'Ivoire","Croatia","Curaçao","Cuba","Cyprus","Czech Republic","Denmark","Djibouti","Dominica","Dominican Republic","Ecuador","Egypt, Arab Rep.","El Salvador","Equatorial Guinea","Eritrea","Estonia","Ethiopia","Faeroe Islands","Fiji","Finland","France","French Polynesia","Gabon","Gambia, The","Georgia","Germany","Ghana","Greece","Greenland","Grenada","Guam","Guatemala","Guinea","Guinea-Bissau","Guyana","Haiti","Honduras","Hong Kong SAR, China","Hungary","Iceland","India","Indonesia","Iran, Islamic Rep.","Iraq","Ireland","Isle of Man","Israel","Italy","Jamaica","Japan","Jordan","Kazakhstan","Kenya","Kiribati","Korea, Dem. Rep.","Korea, Rep.","Kosovo","Kuwait","Kyrgyz Republic","Lao PDR","Latvia","Lebanon","Lesotho","Liberia","Libya","Liechtenstein","Lithuania","Luxembourg","Macao SAR, China","Macedonia, FYR","Madagascar","Malawi","Malaysia","Maldives","Mali","Malta","Marshall Islands","Mauritania","Mauritius","Mexico","Micronesia, Fed. Sts.","Moldova","Monaco","Mongolia","Montenegro","Morocco","Mozambique","Myanmar","Namibia","Nepal","Netherlands","New Caledonia","New Zealand","Nicaragua","Niger","Nigeria","Northern Mariana Islands","Norway","Oman","Pakistan","Palau","Panama","Papua New Guinea","Paraguay","Peru","Philippines","Poland","Portugal","Puerto Rico","Qatar","Romania","Russian Federation","Rwanda","Samoa","San Marino","São Tomé and Principe","Saudi Arabia","Senegal","Serbia","Seychelles","Sierra Leone","Singapore","Sint Maarten (Dutch part)","Slovak Republic","Slovenia","Solomon Islands","Somalia","South Africa","Spain","Sri Lanka","St. Kitts and Nevis","St. Lucia","St. Martin (French part)","St. Vincent and the Grenadines","Sudan","Suriname","Swaziland","Sweden","Switzerland","Syrian Arab Republic","Tajikistan","Tanzania","Thailand","Timor-Leste","Togo","Tonga","Trinidad and Tobago","Tunisia","Turkey","Turkmenistan","Turks and Caicos Islands","Tuvalu","Uganda","Ukraine","United Arab Emirates","United Kingdom","United States","Uruguay","Uzbekistan","Vanuatu","Venezuela, RB","Vietnam","Virgin Islands (U.S.)","West Bank and Gaza","Yemen, Rep.","Zambia","Zimbabwe","Total"
"Comoros","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","0.0","0.0","","","","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","5.02350282669067","","","0.0","0.0","0.0","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0178799796849489","0.0","","0.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","","5.041382806375619"
"Congo, Dem. Rep.","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","0.0","0.0","","","","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","","0.0"
"Congo, Rep.","0.0","0.0","0.0","","","0.291153728961945","0.0","0.0","0.0112684415653348","","0.0","0.0","0.022235544398427","","","0.0","0.0","0.0105856722220778","0.0","0.0","1.89381754398346","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.829961657524109","","0.0","","","","","0.0","0.229634508490562","0.0","","","","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0108833638951182","0.0","","0.0","0.0","105.238983154297","","","0.0","0.0111198807135224","0.6351278424263","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.00394827220588923","0.0","","","0.0","","","0.0161503683775663","0.0","0.0188476424664259","4.62828397750854","0.0","0.0","","","0.0446175299584866","0.0","0.0","0.0","","0.0","0.0","0.0","2.56779861450195","0.0","","","0.0","0.0","","0.0191042460501194","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.875991523265839","","","0.0","0.230716332793236","0.0","0.0","","0.0","0.0","8.97548198699951","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0325330495834351","0.0","0.0","","0.748296618461609","0.0","0.0","0.0","0.0","","","","0.0","0.126228272914886","","0.0","0.137264609336853","0.0","","0.0","0.0","0.0","","","0.0","0.0","","127.61003438290221"
"Costa Rica","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.209903314709663","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","0.0","0.0","","","","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","30.0419235229492","","","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","","0.0","","11.6772193908691","0.0","0.0","0.0","0.0","16.0896701812744","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","360.396087646484","0.0","0.0","","0.0","0.0","0.0","","42.9578475952148","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","","461.37265165150114"
"Côte d'Ivoire","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","18.7479648590088","","0.0","0.0","0.0","0.0","0.0","","0.0","109.31022644043","0.0","0.0","0.0","","0.148109003901482","","","","","0.0","0.0","0.0","","","","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","0.0","","","0.776860296726227","0.0","0.0","10.5807723999023","0.0","","0.0","","0.0","12.3437328338623","0.0941316187381744","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","3.03883528709412","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","164.445327758789","0.0","","","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","26.7026557922363","449.203704833984","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","49.8223419189453","0.0","0.0","0.133464828133583","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","37.1886787414551","0.0","0.0","0.0","0.0","","","","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","","882.5368066132066"
"Croatia","0.0","0.0","0.0","","","0.0","0.0","0.134357869625092","0.0","","3.34780359268188","9.00341701507568","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","611.056823730469","0.0","0.342460632324219","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.000520682136993855","0.0","0.0","","","","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","4.76757049560547","","","0.0","0.0","35.074089050293","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","3.80995917320251","0.0","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","9.56325054168701","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0888307616114616","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","57.9948921203613","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.647951066493988","6.11100149154663","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","","0.0","2.24948406219482","0.0","","0.0","0.0","0.0","","","0.0","0.0","","744.192412285309"
"Cuba","0.0","0.0717737227678299","0.0","","","0.0","0.0","0.102155968546867","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.136046931147575","0.0","0.0","0.0","0.0","","0.0","","","","","0.000818202155642211","1.38574278354645","0.256358474493027","","","","0.0","0.0","0.0","","","0.0","0.958565235137939","0.0","","0.0","0.310542196035385","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","1.38946938514709","","","0.0","0.0","1.20885944366455","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","0.432927221059799","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.414685487747192","0.387789964675903","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.624335825443268","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.204341918230057","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.932864606380463","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","35.6199836730957","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","","0.0","0.43676096200943","","0.0","1.13728952407837","0.0","","0.0","0.0459020622074604","0.0","","","0.0","0.0","","46.057213587570004"
"Cyprus","0.00297380681149662","0.20034746825695","0.0553220175206661","","","0.0","0.0","0.0511534363031387","1.32107257843018","","9.45166110992432","1.54718470573425","0.0368560925126076","","","1.72942447662354","0.0","0.106314912438393","5.18033266067505","0.00259768008254468","0.00493604224175215","","0.0","0.0155669497326016","0.076826386153698","0.00951335392892361","0.157930985093117","","6.30014991760254","0.0","0.00104905653279275","0.00151212105993181","0.0248811598867178","","0.0","","","","","0.000217804656131193","8.40257549285889","0.215580686926842","","","","0.0226819887757301","0.0","0.126205831766129","","","0.0","3.30377626419067","0.689439535140991","","0.000641479447949678","0.0333503596484661","0.0154654560610652","16.8416156768799","0.0307164341211319","","","0.0505956634879112","0.049172542989254","","0.00436658877879381","1.11199688911438","7.79907989501953","","","0.0","11.7865076065063","8.36588573455811","0.0163179915398359","25.550012588501","","0.0","","0.00777103938162327","0.000464943033875898","0.0","0.0","0.00758979050442576","0.0149646541103721","0.0","1.39208698272705","0.0168009120970964","11.832558631897","0.476474612951279","0.915162742137909","0.0374009944498539","0.60407966375351","","0.472738206386566","0.81618070602417","0.0299433227628469","0.173309087753296","2.27339887619019","0.0178606528788805","0.127016946673393","","","0.028671795502305","","","0.053604070097208","0.00058049988001585","0.32581028342247","27.7176036834717","0.0","0.0","","","0.327202200889587","0.298758417367935","0.0","0.0150161674246192","","0.00130793079733849","0.0269666519016027","0.0","0.0","0.00930980872362852","","","0.01939339004457","0.0986193045973778","","1.73346507549286","","0.0","0.0","0.120646208524704","0.00238879537209868","","0.00578957377001643","0.231850028038025","0.839573681354523","","0.107132084667683","0.0154482424259186","0.00919157825410366","6.3221583366394","","0.661825120449066","0.14293161034584","1.0279620885849","","0.0497837923467159","0.0","0.0128913056105375","0.064938873052597","30.1381072998047","1.47637748718262","0.0924554914236069","","","6.78949642181396","5.72870683670044","0.00149945297744125","0.0","","0.0","0.272028505802155","0.0284732207655907","0.0","0.012215556576848","0.00221470207907259","","","0.368760228157043","0.0365221425890923","0.0","","5.71497201919556","1.03426265716553","19.6294384002686","0.0","0.0","","0.0014101309934631","0.725110948085785","0.000105190374597441","0.0","1.72801852226257","2.32644104957581","7.02959775924683","0.0357613302767277","0.0379034280776978","1.04048573970795","","0.0","0.0","0.00344633893109858","0.106688104569912","0.123242139816284","","","","0.0360019132494926","2.71995162963867","","50.535270690918","6.11311340332031","0.00105468102265149","","0.0","0.0154003612697124","0.194485142827034","","","0.0230198036879301","0.0454191640019417","","314.3478906876337"
"Czech Republic","0.0776016935706139","0.139792829751968","0.521470248699188","","","0.00490337330847979","0.00277551915496588","0.204737558960915","1.11381721496582","","0.834666132926941","37.0175094604492","0.196337178349495","","","0.0893229320645332","0.0103698223829269","0.454456955194473","17.1835060119629","0.00421903049573302","0.01756926253438","","0.0","0.0667387843132019","1.73846673965454","0.00211430108174682","0.323868751525879","","5.29918956756592","0.00113539095036685","0.000255652033956721","0.0124730113893747","0.00266391760669649","","0.00914391037076712","","","","","0.000146511622006074","6.95591259002686","0.139519423246384","","","","0.05018699914217","0.00765693187713623","2.77522444725037","","","0.0511135384440422","0.0","0.634884357452393","","0.000355914991814643","0.0183307081460953","0.0825086906552315","0.549224019050598","0.0309967715293169","","","0.114901036024094","0.047219954431057","","0.00545210856944323","0.853337347507477","35.297607421875","","","0.0162342563271523","0.294942677021027","35.5391540527344","0.0083051361143589","2.18355870246887","","0.0","","0.0374841801822186","0.0053179725073278","0.00508777098730206","0.00218733446672559","0.0265772696584463","0.011916134506464","0.0085823992267251","27.8665256500244","0.0112745771184564","1.09209883213043","0.257142424583435","0.158463716506958","0.0333793349564075","0.0597286745905876","","0.194193914532661","2.00077795982361","0.00894380081444979","0.447701573371887","0.565223395824432","0.151741534471512","0.0662099272012711","","","0.310202419757843","","","0.350045830011368","0.000904164044186473","0.292358666658401","2.30066967010498","0.00979281961917877","0.00125395494978875","","","0.645033240318298","0.429871499538422","0.0","0.442384213209152","","0.00306971720419824","0.0088669192045927","0.00168473226949573","0.0147484289482236","0.00260223867371678","","","0.00615877332165837","0.0","","1.58166229724884","","4.44369697570801","0.0","0.233057886362076","0.000789110432378948","","0.00733160646632314","0.0623534694314003","1.09170019626617","","0.0464274846017361","0.01867800578475","0.00541726918891072","1.46315228939056","","0.399581432342529","0.0","0.191555514931679","","0.0276347026228905","0.000379564211471006","0.0429916307330132","0.151589080691338","0.150384500622749","57.3869552612305","0.0611347667872906","","","16.6049499511719","6.52020835876465","0.00977446418255568","0.00197894894517958","","0.000212030645343475","0.0220330823212862","0.0906191617250443","0.0","0.00272635207511485","0.00145764974877238","","","864.181335449219","0.59174519777298","0.000333079427946359","","0.19443216919899","1.29736912250519","0.0658636018633842","0.00788111239671707","0.00150957831647247","","0.0007779560983181","0.0958923175930977","3.83520164177753e-05","0.000801740039605647","0.455023169517517","2.69896912574768","1.00928449630737","0.236215144395828","0.00525109656155109","0.13819494843483","","0.0246968753635883","0.0125558469444513","0.00048137130215764","0.484468758106232","0.0494871810078621","","","","0.0307717770338058","29.871150970459","","2.29474282264709","4.83115482330322","0.0102538140490651","","0.0148917380720377","0.0122650591656566","46.7608337402344","","","0.146318510174751","0.00665936199948192","","1234.9681678650015"
"Denmark","6.10680770874023","0.234989508986473","2.09088349342346","","","0.00652500335127115","0.000785264419391751","0.917299509048462","1.02145326137543","","6.44259452819824","8.14675998687744","0.218945562839508","","","1.81113314628601","0.0230454318225384","0.207923829555511","24.7180404663086","0.0128067592158914","0.0314700976014137","","0.00471511669456959","0.442163407802582","30.4080791473389","0.0802718698978424","6.60100364685059","","1.64232647418976","0.00970001425594091","0.140338391065598","0.175682052969933","0.140785068273544","","0.0200762134045362","","","","","0.00941633619368076","60.9895629882813","6.19836330413818","","","","0.569011747837067","0.314787715673447","1.47773241996765","","","0.134859800338745","4.12690734863281","0.0","","0.00409269332885742","0.372313529253006","1.30507338047028","6.770751953125","0.197457745671272","","","2.12828087806702","1.22112023830414","","0.0242410376667976","10.7112226486206","54.6934700012207","","","1.56061899662018","0.149839416146278","121.627235412598","0.370356231927872","1.55740189552307","","0.00635773502290249","","0.930188894271851","0.0229878649115562","0.0271430239081383","0.114007741212845","0.298485636711121","0.45892396569252","0.0","11.2064447402954","5.55033016204834","31.0498542785645","2.92385935783386","13.7037544250488","4.06009006500244","1.34984958171844","","2.88125777244568","9.46738433837891","0.366506308317184","4.28586769104004","8.38545227050781","0.00788078550249338","2.6938807964325","","","45.4124031066895","","","0.0348574034869671","0.00449647894129157","4.66158866882324","182.592025756836","0.132427215576172","0.0278530661016703","","","17.789436340332","2.57301259040833","0.0","2.41539025306702","","0.01449263561517","0.40311598777771","0.00504506006836891","0.039853610098362","0.0253120716661215","","","0.251328527927399","1.28360736370087","","0.438858360052109","","0.186564579606056","285.425750732422","14.5715169906616","0.0445346012711525","","0.0505974963307381","0.936662495136261","13.3052339553833","","0.845268666744232","0.236415237188339","0.0117064146324992","22.0955200195313","","67.4917526245117","0.0667310133576393","34.0507926940918","","0.166649967432022","0.00283017265610397","0.10458417236805","1.99971330165863","41.5436706542969","57.9288177490234","1.81543350219727","","","6.2001051902771","2.64070987701416","0.224630296230316","0.0170396603643894","","0.0","0.353206485509872","0.406684309244156","5.17775917053223","0.0384711511433125","0.187145859003067","","","2.04482078552246","0.492839187383652","0.00111384363844991","","1.85185146331787","31.311637878418","20.6484889984131","0.0022435353603214","0.00109427177812904","","0.0","0.819617748260498","0.000740187068004161","0.0244521275162697","35.4699592590332","12.011923789978","6.01942491531372","0.0805352553725243","0.373755753040314","47.4102210998535","","0.309262067079544","0.0281287226825953","0.0491384416818619","3.30417513847351","9.51047897338867","","","","3.12824583053589","6.23135709762573","","23.241060256958","24.4011936187744","0.0806082710623741","","0.0186379794031382","0.167659729719162","43.4913139343262","","","0.303249657154083","0.207738921046257","","1557.229802391434"
"Djibouti","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","0.0","0.0","","","","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","7.38637161254883","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.652294039726257","0.0","","8.038665652275087"
"Dominica","0.0","0.0","0.0","","","0.0","0.213853195309639","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","0.0","0.0","","","","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.154710665345192","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0578386224806309","0.0","0.0","","","","0.0","0.0","","0.786474108695984","1.07524311542511","0.0","","0.0","0.0","0.0","","","0.0","0.0","","2.288119707256556"
"Dominican Republic","0.00218789745122194","0.0214535742998123","0.130381986498833","","","0.000816401443444192","0.211780712008476","2.45055937767029","0.0091354176402092","","0.389141589403152","7.17050170898438","0.0","","","0.00870512798428535","0.0289354212582111","0.00433950405567884","16.4737071990967","0.101473681628704","0.0118413362652063","","0.00266700028441846","0.6171635389328","0.0094112865626812","0.0","3.56741833686829","","0.554743349552155","0.0","0.000682542682625353","0.100179240107536","0.00148088170681149","","0.00252808514051139","","","","","0.0133290095254779","13.5082015991211","11.5593929290771","","","","8.69013214111328","0.00175728544127196","0.0","","","0.00845830980688334","0.0966269671916962","0.479727983474731","","0.0117527674883604","0.0","2.58239817619324","0.0266347974538803","1.1053124666214","","","0.0","0.0","","0.0","0.172260403633118","36.2040710449219","","","0.0","0.012288155965507","27.6525726318359","0.0","0.167463555932045","","0.00865159370005131","","2.41935205459595","0.000670159992296249","0.0","0.038976326584816","232.102737426758","2.04671788215637","0.0916043594479561","0.333307236433029","0.0125936539843678","1.51963818073273","0.0747564658522606","0.0782814770936966","0.000897432269994169","0.0677124336361885","","0.375368446111679","19.9863433837891","0.927682161331177","4.30121231079102","0.252229332923889","0.000329706643242389","0.119080729782581","","","3.30081868171692","","","0.0","0.00270891678519547","0.0472170598804951","10.9918346405029","0.0","0.000361412123311311","","","0.100598134100437","1.15239500999451","0.0105514051392674","0.0066916854120791","","0.0","0.0344417281448841","0.0","0.0107587426900864","0.0159867890179157","","","0.0128474216908216","4.12791013717651","","0.0137082785367966","","0.0281372219324112","0.0","0.0506576634943485","0.00225507700815797","","0.0","0.0","1.69697654247284","","0.0118535533547401","0.570421993732452","0.00248966785147786","0.984316051006317","","0.367075741291046","0.0","0.390555202960968","","2.64285349845886","0.0","0.1036122366786","5.72527980804443","0.609826147556305","1.58682250976563","0.371202617883682","","","0.0582099370658398","0.202119156718254","0.0","0.00361738982610404","","0.00138589052949101","0.046161163598299","0.00949591770768166","0.0","0.0","0.00512867840006948","","","0.0401050895452499","0.0102081364020705","0.0","","0.403252810239792","82.8576049804688","0.0","0.167282193899155","0.280010849237442","","0.0031003060285002","0.0141138480976224","0.00253216759301722","0.0","1.18109691143036","22.1446075439453","0.215976610779762","0.0","0.000809766701422632","0.0","","0.0191209297627211","0.0258087776601315","0.0354875177145004","0.036106500774622","0.0227040704339743","","","","0.0","0.137692630290985","","1.36231911182404","29.6223621368408","0.654842436313629","","0.0","5.12971925735474","0.201225280761719","","","0.00450701173394918","0.00205637305043638","","578.7956951360686"
