"Bilateral Remittance Estimates for 2014 using Migrant Stocks, Host Country Incomes, and Origin Country Incomes (millions of US$) (October 2015 Version)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Remittance-receiving country (across)                                                              -                                                 Remittance-sending country (down) ","Afghanistan","Albania","Algeria","American Samoa","Andorra","Angola","Antigua and Barbuda","Argentina","Armenia","Aruba","Australia","Austria","Azerbaijan","Bahamas, The","Bahrain","Bangladesh","Barbados","Belarus","Belgium","Belize","Benin","Bermuda","Bhutan","Bolivia","Bosnia and Herzegovina","Botswana","Brazil","Brunei Darussalam","Bulgaria","Burkina Faso","Burundi","Cabo Verde","Cambodia","Cameroon","Canada","Cayman Islands","Central African Republic","Chad","Channel Islands","Chile","China","Colombia","Comoros","Congo, Dem. Rep.","Congo, Rep.","Costa Rica","Cote d'Ivoire","Croatia","Cuba","Curacao","Cyprus","Czech Republic","Denmark","Djibouti","Dominica","Dominican Republic","Ecuador","Egypt, Arab Rep.","El Salvador","Equatorial Guinea","Eritrea","Estonia","Ethiopia","Faeroe Islands","Fiji","Finland","France","French Polynesia","Gabon","Gambia, The","Georgia","Germany","Ghana","Greece","Greenland","Grenada","Guam","Guatemala","Guinea","Guinea-Bissau","Guyana","Haiti","Honduras","Hong Kong SAR, China","Hungary","Iceland","India","Indonesia","Iran, Islamic Rep.","Iraq","Ireland","Isle of Man","Israel","Italy","Jamaica","Japan","Jordan","Kazakhstan","Kenya","Kiribati","Korea, Dem. Rep.","Korea, Rep.","Kosovo","Kuwait","Kyrgyz Republic","Lao PDR","Latvia","Lebanon","Lesotho","Liberia","Libya","Liechtenstein","Lithuania","Luxembourg","Macao SAR, China","Macedonia, FYR","Madagascar","Malawi","Malaysia","Maldives","Mali","Malta","Marshall Islands","Mauritania","Mauritius","Mexico","Micronesia, Fed. Sts.","Moldova","Monaco","Mongolia","Montenegro","Morocco","Mozambique","Myanmar","Namibia","Nepal","Netherlands","New Caledonia","New Zealand","Nicaragua","Niger","Nigeria","Northern Mariana Islands","Norway","Oman","Pakistan","Palau","Panama","Papua New Guinea","Paraguay","Peru","Philippines","Poland","Portugal","Puerto Rico","Qatar","Romania","Russian Federation","Rwanda","Samoa","San Marino","Sao Tome and Principe","Saudi Arabia","Senegal","Serbia","Seychelles","Sierra Leone","Singapore","Sint Maarten (Dutch part)","Slovak Republic","Slovenia","Solomon Islands","Somalia","South Africa","South Sudan","Spain","Sri Lanka","St. Kitts and Nevis","St. Lucia","St. Martin (French part)","St. Vincent and the Grenadines","Sudan","Suriname","Swaziland","Sweden","Switzerland","Syrian Arab Republic","Tajikistan","Tanzania","Thailand","Timor-Leste","Togo","Tonga","Trinidad and Tobago","Tunisia","Turkey","Turkmenistan","Turks and Caicos Islands","Tuvalu","Uganda","Ukraine","United Arab Emirates","United Kingdom","United States","Uruguay","Uzbekistan","Vanuatu","Venezuela, RB","Vietnam","Virgin Islands (U.S.)","West Bank and Gaza","Yemen, Rep.","Zambia","Zimbabwe","World"
"India","0.7058370964704783","","","","","","","","","","3.160695216744885","","","","","4354.589028487665","","","","","","","1.0159561111879079","","","","","","","","","","","","1.4508503217546307","","","","","","39.250475572537326","","","","","","","","","","","","","","","","","","","","","","","","0.13613406858639787","","14.635667929551447","","","","","9.255733403418413","","","","","","","","","","","","","","","","1.3994072470152503","1.236889008148345","0.054722983928404","","","","","","2.641228452646393","","0.1374655991719314","4.804855795390258","","","","","0.07356690499700548","","","","","","","","","","","","","","","10.609603591158637","0.5029759918610921","","","","","0.4128810268305884","","","","","","","","","1.2465699626856428","","847.303819077048","","","","","","9.484058333844834","","","","2081.947802072862","","","","","","","","0.3206187216064349","","","","0.9651271350945679","","","","","4.198184911806286","","","","","","","","","","","","","","494.7614245479625","","","","","","","","","","","","","","","","","","","0.03543350589101718","","","","1.5761004310766449","","","1.6819728740205708","6.020187791858021","","","","","1.7686237889563907","","","","0.147422413967385","","7897.531320377745"
"Indonesia","","","","","","","","","","","44.24039567780581","","","","","","","","","","","","","","","","","","","","","","","","1.626027706688543","","","","","","342.4766633796033","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.366004012853644","","","","","","","","","59.77859793784069","40.15722399519329","","","","","67.43974729227435","","","","","","","","","","","","","","","","","1.6569133133603964","","","","","","","","","","","","","","","","","","9.014998204259776","","","","","","","","","14.48807488733228","","","","","","12.668809170744733","","","","","","","","","","","1.8219754255404912","","","","","","","","","","","","","","","","","","","","","","","","0.6790913561393663","","","95.62904161836633","23.63776574106682","","","","","","","","","","","","9.28241325208568","22.91667445154612","","","","","","","","","","","786.8804174227014"
"Iran, Islamic Rep.","262.04190711089103","","","","","","","","6.044720693139669","","","","16.53173168498289","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.98093165862488","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.69348229627173","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7998785866879619","","","","","","","","","","","","","","","","","","","356.0926520305981"
"Iraq","0.027741931928188853","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.00280333994139","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7405509695876771","","11.11633523673219","","","","","","","","32.89946683198938","","","","","","","0.003836930456004","","","","9.982687674385703","","","","","","","","","","","","","","","","","","","","","","","","0.9149409624676396","","","","","","","","","","","","","","1.1724854036997243","","","","","","","","","","","","0.15323941402084182","","","","","0.4971534763981128","","","","","","","","","","","","","","","","","","","0.5827248724633415","","","","","55.75221068281045","","","","","","","","0.7423272412787523","3.2073884591720736","","","","","","","","","","","","","","","7.104700092489775","2.8421545051525174","","","182.74274802497376"
"Ireland","0.08194174703552093","0.7307753362103094","1.434113024806417","","","0.02631222333766373","0.002288178201422258","0.372797016097915","0.40706447319710415","0.006048151085276525","26.35935774555631","4.80673192315194","0.24322913763036938","","","5.951187477957323","0.029571878590203517","1.0146694472997824","35.612206988355624","0.012366394565896721","0.049454943018741065","12.635622553574184","0.006565541761482775","0.15446872781181156","1.4619426286983248","0.2028671427101261","13.882612446245714","","2.4990383875086537","0.002821167641560537","0.049853391875356146","0.020604246647178845","0.017515226210459794","0.7436011440494293","3.987453544188757","","","","","0.06904126393980145","71.27636282885021","","0.005778745197375975","0.023487466737383035","","0.1217726049445809","0.19233585174128168","1.519575609417508","","0.0037510548691128583","0.5072522608130756","22.035916718095358","5.07241459195361","0.008854346097767416","0.0016417392863559619","0.12999374428299382","0.21739891689754787","7.317873621437385","0.14122709885304077","","","7.737119323750989","0.4604664886130489","0.10652764547905737","0.042586625463916894","3.252910312453276","125.18475682736685","0.18408652340149478","","0.23777744494306358","1.9776437829095548","53.74842900018922","0.24716280832070706","0.4684935188299838","","0.012559623087759032","","1.3710903379634878","0.0869729351315358","0.006701769290012464","0.042804234498462","0.02156010736896876","0.14866358701222301","0.14929197203128394","62.2735568918624","0.36097770645039234","87.83456217156952","0.5689437684684833","0.745877393057236","0.19936490954207906","","","1.0505448814764924","19.57801389456111","0.4751848618207022","3.6156133107471318","1.3381757707204107","0.03923938227552673","3.3516008542918057","0.0028237287046029283","","1.323898754737096","","0.006212738787895021","0.3126523208314553","0.003161681182671218","46.840027132105966","2.4361029485677985","0.12374625273391844","0.6097815536406984","","","126.07111567670957","4.550483926878741","","0.35189965733616","0.0948892949620076","0.07513731282062276","3.160189303982423","0.02318605456627354","0.08295144631847473","2.1891786909887205","0.0022109463697764977","","4.062461440341023","1.4852194405835193","0.0007150466664401847","8.898381982411099","","2.14008953017935","0.043904611602652875","1.5926298108727321","0.030123955149510297","0.010427441594563191","0.006656243626888845","1.4081194220736561","7.492214510224457","0.9468006972577431","1.1721381048127746","0.06615678534880212","0.1862614631615328","403.4544451804769","","1.931685131768971","0.26011056920253556","22.300357872808004","","0.17112444905691615","0.008375809487031125","0.03748714462979169","0.6001852224901625","61.12192583138306","209.0313107695273","5.259988795141674","","1.8802844799626954","18.046761499979908","4.2192510925723","0.1935227812401001","0.039337164006596655","","","1.7133381844016442","0.18050891150154028","2.0802498416472357","0.04607552277200855","0.15104305025988726","","0.0023698384949649115","43.872755205119496","0.8929958950478352","0.013789499498145038","","8.878245326999656","","68.63057050423843","2.2198637306884854","0.0038870803019359626","0.008005422829716611","","0.00744597048039936","0.1695303666729575","0.0016926996106918293","0.01899280083801646","22.344489200651726","4.306271678534209","0.1271604224504751","0.36528337012341977","0.09367733873800012","10.084279565455603","0.00794160389735981","0.48513040172509647","0.02614866160550702","0.0758933269634846","0.8271099461082629","0.4275469634994177","","","","1.921841430520852","5.62823980254744","","96.2658626361989","58.4210142860681","0.049993980330512326","","0.0029778005707705476","0.0780431685534738","7.432383718004222","","0.08444058618391859","0.1479461290131258","0.22154651944984843","","1883.0437074538459"
"Isle of Man","","","","","","","","","","","1.5611758305388364","","","","","","","","","","","","","","","","","","","","","","","","0.16151552739993788","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.7901305689514289","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05185817657190187","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6503836618527483","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.069865361845798","0.5274559777864469","","","","","","","","","","","18.812385104947097"
"Israel","0.385990640505244","","50.835066656463404","","","","","20.29704923206878","","","15.518686706735597","31.150041343495335","20.59881047378909","","","","","18.741830750588782","131.53436596910515","","","","","","","","13.318119751044364","","20.56435628016126","","","","","","7.176202278852102","","","","","0.7710642418563054","3.7274572451473125","4.682954886116858","","","","","","","","","","","10.031651576378843","","","","","113.93501237799615","","","","","62.79724965399372","","","0.8794965821778443","535.8189760141371","","","","27.05047331497534","101.85962119500427","","2.2567611824284857","","","","","","","","","","","94.03782621346153","","90.37259265736562","","41.335921155030036","8.22961929786091","","","","12.822943290735195","","","","0.8910744003049778","","","","","","","8.496624497558377","","9.241064873806057","55.85067789590701","","","","","14.02042351750949","","","","","","","","","","","","","4.559805209433192","","28.785309944406162","","","","371.8349149872166","","","","","7.717812094525986","","","","","","","","","","","","","","4.477865308206332","","107.77317774719819","","","","104.17869642352598","84.748861363928","","","","","","","","","","","","","","","","13.258339935320317","","16.43603735031605","","","","","","0.5124303421208299","","","8.315333567493997","16.09207338403632","4.041870496755838","13.940036536774777","","","","","","","79.09358111322409","9.948078028547307","","","","","188.22108104149083","","7.551230114398245","174.74832983270994","2.3599888360108934","","","0.06365955927696171","","","","68.51558279256187","","","2846.4041021620374"
"Italy","0.6153402668516487","412.5208912198235","27.149363159709363","","","0.04515195987971892","0.01610770515764404","43.19070715451081","2.797100571405786","","99.5268842401292","74.5255065217243","0.9652603700814174","","","170.77373871409117","0.04065866674541854","21.219430321400605","1065.713089444995","0.028676122101617973","1.7845645218181272","","0.00672182525459696","21.470789664480332","12.398599416827814","0.05466052732211397","168.29012656146026","","70.79446871298117","1.6251319009283058","0.2896393940820197","6.95408462353077","0.5263845756457145","7.342623790316532","23.66889290594688","","","","","2.9484794428472285","1138.403387800288","65.3702700792066","0.06667946821638411","0.20290866596921298","","6.450517138495554","12.738224849995799","34.66255040154153","","","1.2333631673569625","29.26584041343116","19.64145934287919","0.2947517176824431","0.08838303004881684","132.47565940491344","191.29914896623757","552.8550512716256","27.14977165622835","","","3.800309106029145","24.95735016973529","","0.05292768047661214","9.240910434262897","1844.0815747142565","","","2.7597822518967985","24.680384459119917","975.9783631286329","7.76429129904855","15.142252234914125","","0.01076526007949564","","9.949815171183095","1.4242673160579078","0.42531820358871963","0.053869388721042834","0.9888097550583398","8.88851027137231","","90.6589516933877","2.870632237010263","572.0275300295857","4.350702513886258","10.26510668025023","0.40237438101468054","3.5103437377809232","","10.72369797254046","","0.7221648341805904","34.22742624936285","15.2789173567162","0.2210880166071045","10.328632829969171","0.005291769414490302","","10.172751849443515","88.39678114037157","0.006984876495759603","3.484490159942322","0.013450797955210151","6.790811593081063","62.545017377192835","0.044401714593912525","5.076142945732312","","","19.448709912223997","149.49073648817125","","39.77170939109854","5.534387009313713","0.041001504632297514","0.5466207702427488","0.08482465375599983","2.240180038480207","10.805476577337362","0.010536883819665385","","14.165586184767864","13.137343898590878","0.0006770855981445638","398.78981784787504","","0.8389171095322122","6.22669877909094","965.7890692856557","0.22571234196398746","0.012703001569926478","0.008078561499856219","3.945633803349289","21.127510608764887","","0.5981997193169214","1.9886507199434322","0.6652922970923006","958.2267261209522","","7.332215240047925","0.06928005531480916","185.85530287721093","0.007447182889826206","5.328912818327419","0.029485514102761467","1.7091772659935265","206.16337691104124","564.2616361264203","230.47891234832073","14.490551810351937","","1.9554958591612035","1002.8919328542282","59.50218417526179","0.724426820848337","0.061558750578351216","","0.0770626632246981","0.8663359653530077","296.27331209965035","176.19696926935714","1.6329111708126218","0.4556491095439269","","","33.53758173882028","15.736574234553853","0.021381021748907512","","6.761996561765442","","265.4494999370259","300.0582396810796","0.007639184185289605","0.012778522953477206","","0.018616648857341916","0.2719904288807297","0.00142035547508402","0.013761822296622794","85.81424241653805","849.8133641452831","2.338546637151175","1.3624429444557853","0.42573140830297","50.790628433932774","0.04110325936535999","6.204266351681479","0.05003268920980723","0.0607106554625522","385.70634220792607","7.34030205528519","","","0.006417034512812722","3.6353172266076426","295.6312456664739","","24.51485645318844","130.38745110381674","3.028265173362045","","0.05878091647215242","8.644682744920889","21.388504458367674","","0.18501379485208547","0.7078993227974237","0.2730041261963498","","16182.18980412359"
"Jamaica","","","","","","","0.08131160640538532","","","","","","","","","","0.5672334794623415","","","0.0105418666964934","","","","","","","","","","","","","","","1.7162180434862007","","","","","","","","","","","0.5876620736348233","","","","","","","","","0.05552115130544377","","","","0.4023926046346392","","","","","","","","","","","","","","","","","0.13069858011519817","","1.8326787689785389","","","","","0.7982173317471682","","","","6.214369760528732","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.25590855749615093","","","","","","","","0.5330903614973536","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2608051396528769","0.2303858199008678","","0.14783809673277318","","","","","","","","","","","","","1.0879101852508057","","","","","","","","","2.422841878053441","20.26492506703723","","","","","","","","","","","37.60055037261647"
"Japan","","","","","","","","2.3321281039289383","","","62.39688563042156","3.893755167936917","","","","28.467860262178814","","","17.428627042151025","","","","","","","","546.644976688424","","","","","","1.1156024880861406","","12.056019828471532","","","","","","4088.275477635126","","","","","","","","","","","","3.3284505486754417","","","","","10.065716616377085","","","","","","","","2.186008012386942","119.84132905685162","","","","","28.224273464745032","0.4036248285362937","","","","","","","","","","","","","","107.55695577562005","58.89247411225248","4.810805826687251","","1.1542820358084833","","","6.470711239174748","","","","","","","","1711.1493877318176","","","","","","","","","","","","","","","","","8.152564068435973","","","","","","","3.9164834491186102","","","","","","","","0.004122239943264744","","","2.0852934601555786","","2.6419258346936285","","","58.544635634673","","1.6897592482140904","","28.287216914101673","","","","","126.77081665933193","1000.9734791140361","2.067048568346018","1.0064037241628394","","","","6.279518960611023","","","","","","","","","","","","","","","","","","16.588244749674985","39.16374971879402","","","","","","","","18.709500526861493","4.872778343584467","","","","256.09740529858414","","","","","","","","","","","","","7.063200051274438","130.28754899760264","","","","","166.88771062612832","","","","","","8698.784758283984"
"Jordan","0.005694371476886986","0.0071100638029108695","0.2930864711697482","","","","","0.005632777038557747","0.05410127175228288","","1.0177718718617208","0.6106665713689885","0.01520476994438226","","","15.66676271337814","","0.0014798622329003789","1.358915227296429","","0.001001052285715519","","0.00032139955062865605","0.004745070566375025","0.056795067761846535","","0.12342926811019209","","0.04892940267988719","0.00020007002000897722","","","","","0.24628899663975795","","","","","0.0017057465954401978","43.744763452320946","0.03234190196651495","0.02053026399525336","0.0001247227350368032","","0.0039177471575654885","0.000830426289826276","0.03334784577389392","","","0.19481632905648497","0.03019536491790667","0.22635521505675338","0.014265380177291698","0.00027483678572460586","0.008729872615384509","","1284.3444759445836","0.004236742925402138","","","0.016006484527347674","0.033365798876298064","","","0.011859533163606042","4.329036773659241","","","0.0017723306706203385","0.0048361754858328495","2.6408676926077224","0.003325093039905822","0.037785760300694714","","0.00084790308801723","","0.016878252392920078","0.0013739089014830567","0.0004887921590048333","","0.001878339789805062","0.017525035268224527","0.016063060281847008","3.641947179867685","0.01718941459287583","19.809355555658488","15.591577930066524","0.0591029290019071","43.29591823116508","0.04122435842173155","","3.1742622046489726","0.6488660167809946","0.0016098362204356395","0.32563090512078824","","0.0011016833415381858","0.011517107875924455","","","0.20057688125770493","","0.007780772286943096","0.0200078493198199","0.00037682096544645974","0.0022187691835795155","13.068097274482021","","0.003766857782322582","","","0.013821073535046708","0.08807388245571755","0.0007112809152771636","0.03845504055730975","0.001837085541472996","0.0006618186207578466","0.2068001962607468","","0.016667664702833308","0.03902569883733355","","","0.0013671557179820808","0.014295738957687012","","0.06775012412340164","","0.01846283345581699","0.02135159162322805","0.9844032851926082","0.0003437004527873546","0.0005974255990001018","0.00016322398072440546","0.2862688891255286","0.258249866239908","","0.03313145698239578","0.0029112708532928323","0.006910463597861471","0.37012875623516817","","0.1414335934628534","0.8925848987070761","5.858524478822184","","0.01903894148204834","0.0004423401443010148","","0.003154586440906896","12.298148971278456","0.12237195199160068","0.018148229524892544","","4.888739647903009","0.21866388960420868","0.36552520775613645","","","","","4.03707035926986","0.02855211666200407","0.12473207086694245","0.0014512796860046456","0.0004504901804808167","","","0.07870208013563545","0.0242910653005976","","","0.05010040624073123","","2.272341962153882","34.88378164701154","","","","","0.3584556823195941","","0.0009063426898953287","0.9265657403779024","0.7142910124546732","254.06050469134937","0.047657779852018446","0.00022774645100710322","0.43730571341156294","0.0024581050004837458","0.0008818255123638881","","","0.6508337731145928","0.2929825996359106","","","","0.008002683182219372","0.40537282027626553","","0.23892431463084782","4.951669612350753","","","","0.0041854394268459535","0.041237011286716536","","968.3113259808503","3.508110019678659","0.00048381496697587556","","2758.9981100511523"
"Kazakhstan","","","","","","","","","21.509856595093982","","","","71.41718464313688","","","","","38.334171346144146","","","","","","","","","","","3.885890070304317","","","","","","","","","","","","29.74769467293174","","","","","","","","","","","","","","","","","","","","","7.050856434296651","","","","","","","","","5.745105075994505","405.54247720583714","","1.7731317889251927","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.85477496222832","","","18.01116023173367","","5.86420695220066","","","","","","11.692628210649517","","","","","","","","","","","","","","","19.91958576996471","","","","","","","","","","","","","","","","","","","","","","","","","47.24936185771466","","","","","1664.0816256334847","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","236.480294264305","","","","","","","","28.539544340828552","","","","","313.2228583139261","","","","","","","","","","","","","","2975.9224083697004"
"Kenya","0.017997664307605535","0.05239832514504256","0.158266694431664","","","0.05768491668386283","0.010252332981548583","0.055858372299030984","0.024604522546981845","","1.535995164415166","0.8766995331534984","0.01520476994438226","","","0.16618246658019678","0.005644114223505884","0.008139242280952084","7.312258127833166","0.0056607390228304985","0.4470553668818344","","0.01125505293044211","0.017128058154955432","0.03542126102197311","0.6498145510420689","0.0952551960415613","","0.056713625833505615","0.06103002636598788","0.26891325604147764","1.1041896729665124","0.005548182822015585","2.189506272661616","0.7544768559034839","","","","","0.002132183244300247","8.06152723430428","0.0661538903860533","2.811487329905722","0.051596796862068375","","0.04309521873322038","0.24768760631062403","0.06517988037624722","","","0.018634605388011604","0.04175801392807737","7.089033780641049","1.2589822820733128","0.0016093087334911238","0.1542277495384597","0.019481438298730256","14.32202834693271","0.023813978128805986","","","0.056022695845716855","7.4583817347086665","","0.005445362743455915","0.06651467925478599","8.99785259641383","3.792141954335966","","0.036698260829395514","0.1624184924380705","6.581008432700334","0.038732161258558544","0.060877058262230374","","0.0021080416147612607","","0.0430742384941626","0.021168583365017986","0.26059761139676774","0.006597240658453742","0.004632417490339515","0.011671109352156709","","1.2401150866868438","0.20054317025021798","79.51471824487614","0.16591774545450272","0.13956836246233484","0.006691962531678596","0.2195645176809615","","0.47335489016695204","3.6013270002008366","0.03058560064670092","1.6390088891079673","0.1419796739438272","0.007956601911109121","","0.011280446095258273","","0.6452292445277976","","0.0006058311246322105","0.09773141901873028","0.00047090106522113857","0.08653199815960111","0.8978705185465473","0.11920646423272063","0.04689956387375078","","","0.006910536767523354","0.29357960818572515","","0.005565861133294833","0.1334486692937829","0.02689662934211531","0.03935064463261174","0.04707657066680172","0.039844780774031016","2.1352632363855353","0.00141120383561634","","0.08339649879690694","0.1223079888602111","0.003312320668751539","0.020591020674510355","","0.10339667204884043","0.0014234394415485365","0.06301452054529466","0.14695676753622006","0.0014746280355026177","0.004513717985031744","0.07023827315431441","0.9736316796171245","","0.0384561554259951","0.0024923796496432705","0.026901018228096266","13.98035299943287","","0.5955098672120143","0.4785157308953098","2.057507157012233","0.00036951389904443083","0.028558412223072507","","0.004880396727840106","0.02660722346065198","0.8141231419145412","0.1465016326660008","0.22382816414034137","","0.426197815458211","0.02779625715307738","0.04006718623480727","1.6998652625210153","0.005391989339731345","","0.009720896057600322","0.8341130548457225","0.19766172921273706","0.07826326015180703","0.7067732070842624","0.025135701152227855","","","0.05509145609494482","0.0364365979508964","0.004189007763580151","","0.7495413717976064","","1.187426814809735","0.7323632101125562","0.0018111468031449783","","","0.0004373908187360153","4.395773821820678","0.0002509824964099336","0.022773676443202644","3.7656582012794244","1.8103582557040856","0.21188147859675335","0.067845621955665","5.639933289748436","0.18464019010710436","0.03938367720606887","0.13792975936189739","0.006758044162218087","0.0028265564859287677","2.4070199643033794","0.04494805839879031","","","0.0008991260096359017","56.90725975126045","0.11175079000916813","","2.55418237487466","6.914963177949473","0.004470034064228053","","0.041422480744806936","0.0034103580515041105","0.06351156619563107","","","2.8248679110490755","0.13640086828932185","","285.03829724522825"
"Kiribati","","","","","","","","","","","0.6209342154018755","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.38039748307856325","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.025440225897196758","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9404858060791531","","","","0.007466384832213994","0.3735470058440042","","","","","","","","","","","2.348271121133007"
"Korea, Dem. Rep.","","","","","","","","","","","0.910392270701998","","","","","0.1796236954947715","","","","","","","","","","","3.603597979825826","","","","","","","","0.277508728608178","","","","","","149.753575516602","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.07464598601564197","","","1.2055490520474936","2.2893296999075834","","","","","","","","0.7344785971057778","","","","","","12.508264305902175","","","","","","","","","","","","","","","","","0.15823982628858763","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2954738824430878","","","","","0.7888259190687411","9.828623401318712","","","","","","0.09841063285742134","","","","","","","","","","","","","","","","","","","0.46320408160965093","","","","","","","","","","","","","2.643270089954336","","","","","","","","","","","","","0.09977805184867791","2.156582423273815","","","","","2.1926612138967876","","","","","","190.2620353547713"
"Korea, Rep.","","","","","","","","","","","25.12215799306385","","","","","24.18740050166094","","","","","","","","","","","","","","","","","5.710285398857443","","16.17182115964157","","","","","","4042.3569911039153","","","","","","","","","","","","","","","","","","","","","","","","","","31.523945110512788","","","","","8.176532663650832","","","","","","","","","","","","","","","28.16819112697974","68.25386712871043","","","","","","","","87.71772959720433","","0.09932627844453512","","","","","","","6.915242986732802","","","","","","","","","","","","","","","","","","","","","","","","","96.45313840341035","","","","0.1906726083484573","","29.66864519568643","","","1.418871538574026","","","31.871514114631864","","","","26.964810982695862","","","","","","214.10811210750066","","","","","","3.5214022177714126","","","","","","","","","","","","","","","","2.3275439992052678","","","80.63134619142306","","","","","","","","","","","","","187.650433015457","","","","","","","","","","","","","1.747473431866812","155.97107743429564","","","","","525.2301122712881","","","","","","5702.1586445615285"
"Kosovo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Kuwait","0.46637546095908333","","","","","","","","","","","","","","","857.3410895226302","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3190.918803725752","","","","","4.160420610478443","","","","34.81988238801209","","","","","","","","","","","","","","","","","","","","4664.732949697225","201.44319233647445","42.277038112088206","","","","","","","","193.65998290953706","","","","","","","","","","","65.49019955903854","","","","","","","","","","","","","","","","","","","","","","","","6.638857704818129","","","","226.0169801037958","1.3287726223560776","","","","","44.05157390890163","","","","869.632682659446","","","","","","844.0699247861244","","","","6.092121715079133","","","","","","","1.7923577321271291","","","","","","","","","","","","","","124.72254545903931","","","","","13.584058365856212","","","","","79.02511953532282","","","16.66765896300616","","","","","5.5555571341387315","4.570398437715778","","","","","","","3.2061375632360303","9.026217169325061","","","","","","","10.623614138439393","165.3510262090517","","","11687.265538529975"
"Kyrgyz Republic","","","","","","","","","5.9140325103836355","","","","7.180798169187804","","","","","8.172539181192343","","","","","","","","","","","","","","","","","","","","","","","1.6426649307291172","","","","","","","","","","","","","","","","","","","","","1.699355107320078","","","","0.06422831363311841","","","","","8.190854806147694","8.557427042392332","","","","","","","","","","","","","","","","","","","","","","","","","","0.8794493296978996","","","","0.6307297109429034","","","","","2.2254254911302542","","","","","","10.168854853410615","","","","","","","","","","","","","","","5.529625006591235","","","","","","","","","","","","","","","","","","","","","","","","","6.149621474732834","","","","0.4956999192298798","87.22345270080805","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.97311236866714","","","","","","","","0.38320680445100064","","","","","33.21903983812532","","","","","","","","0.3659475956986363","","","","","","198.66606515447188"
"Lao PDR","","","","","","","","","","","0.07936753129196907","","","","","","","","","","","","","","","","","","","","","","0.2907472991737268","","","","","","","","16.339907924810426","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.006621080445881631","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.0269893172878","","","","","","","","","","","","","","","","","","","34.619852297209","","","","","","59.3634854502188"
