"Bilateral Remittance Estimates for 2015 using Migrant Stocks, Host Country Incomes, and Origin Country Incomes (millions of US$) (October 2016 Version)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Remittance-receiving country (across)                                                              -                                                 Remittance-sending country (down) ","Afghanistan","Albania","Algeria","American Samoa","Andorra","Angola","Antigua and Barbuda","Argentina","Armenia","Aruba","Australia","Austria","Azerbaijan","Bahamas, The","Bahrain","Bangladesh","Barbados","Belarus","Belgium","Belize","Benin","Bermuda","Bhutan","Bolivia","Bosnia and Herzegovina","Botswana","Brazil","Brunei Darussalam","Bulgaria","Burkina Faso","Burundi","Cabo Verde","Cambodia","Cameroon","Canada","Cayman Islands","Central African Republic","Chad","Channel Islands","Chile","China","Colombia","Comoros","Congo, Dem. Rep.","Congo, Rep.","Costa Rica","Cote d'Ivoire","Croatia","Cuba","Curacao","Cyprus","Czech Republic","Denmark","Djibouti","Dominica","Dominican Republic","Ecuador","Egypt, Arab Rep.","El Salvador","Equatorial Guinea","Eritrea","Estonia","Ethiopia","Faeroe Islands","Fiji","Finland","France","French Polynesia","Gabon","Gambia, The","Georgia","Germany","Ghana","Greece","Greenland","Grenada","Guam","Guatemala","Guinea","Guinea-Bissau","Guyana","Haiti","Honduras","Hong Kong SAR, China","Hungary","Iceland","India","Indonesia","Iran, Islamic Rep.","Iraq","Ireland","Isle of Man","Israel","Italy","Jamaica","Japan","Jordan","Kazakhstan","Kenya","Kiribati","Korea, Dem. Rep.","Korea, Rep.","Kosovo","Kuwait","Kyrgyz Republic","Lao PDR","Latvia","Lebanon","Lesotho","Liberia","Libya","Liechtenstein","Lithuania","Luxembourg","Macao SAR, China","Macedonia, FYR","Madagascar","Malawi","Malaysia","Maldives","Mali","Malta","Marshall Islands","Mauritania","Mauritius","Mexico","Micronesia, Fed. Sts.","Moldova","Monaco","Mongolia","Montenegro","Morocco","Mozambique","Myanmar","Namibia","Nepal","Netherlands","New Caledonia","New Zealand","Nicaragua","Niger","Nigeria","Northern Mariana Islands","Norway","Oman","Pakistan","Palau","Panama","Papua New Guinea","Paraguay","Peru","Philippines","Poland","Portugal","Puerto Rico","Qatar","Romania","Russian Federation","Rwanda","Samoa","San Marino","Sao Tome and Principe","Saudi Arabia","Senegal","Serbia","Seychelles","Sierra Leone","Singapore","Sint Maarten (Dutch part)","Slovak Republic","Slovenia","Solomon Islands","Somalia","South Africa","South Sudan","Spain","Sri Lanka","St. Kitts and Nevis","St. Lucia","St. Martin (French part)","St. Vincent and the Grenadines","Sudan","Suriname","Swaziland","Sweden","Switzerland","Syrian Arab Republic","Tajikistan","Tanzania","Thailand","Timor-Leste","Togo","Tonga","Trinidad and Tobago","Tunisia","Turkey","Turkmenistan","Turks and Caicos Islands","Tuvalu","Uganda","Ukraine","United Arab Emirates","United Kingdom","United States","Uruguay","Uzbekistan","Vanuatu","Venezuela, RB","Vietnam","Virgin Islands (U.S.)","West Bank and Gaza","Yemen, Rep.","Zambia","Zimbabwe","World"
"Hungary","0.05270663478111078","0.16355520692597392","0.7826866401489678","0.0","0.0","0.0019598572252493103","0.0","0.16744857240385214","0.4292341621896263","0.0","4.534520691871031","46.46529067721365","0.16511255196280308","0.0","0.0","0.14063651141941766","0.003948651017833626","0.10865536952608937","32.77731085541881","0.002350711095495637","0.02577752784938189","0.21894752345064789","0.0","0.08541586499454351","0.4225985451323771","0.003318688078538533","0.8500164265040835","0.0","2.280523650592674","0.0","0.0","0.0","0.039030062792151016","0.14259088496262018","2.2100812044212166","0.0","0.0","0.0","0.0","0.03469351519910098","72.09375975138657","0.3855086974620365","0.0","0.00018416768233072103","0.0","0.14059277139751766","0.013005526966230016","5.780119861483204","0.0","0.0","0.4850626420026211","8.54188057882425","1.8414603068176176","0.0","0.0","0.1301322174582405","0.22713069443713937","3.98567063003837","0.03346224314758485","0.0","0.0","0.3120687558908747","0.09476240568044102","0.0","0.0","1.9178123620146486","48.94129793507244","0.0","0.0","0.027495367379760622","0.4543444213013998","125.04280637649686","0.3824474695573254","0.5864112855031524","0.0","0.002310872904800245","0.0","0.1009047174635862","0.016910308155057733","0.009048943382147","0.00220069022397619","0.0","0.05420649680629042","0.0","0.0","0.7126043002792783","5.487892035249744","0.49499590105404556","1.6504969051716198","0.10313681996926642","0.6664210435951904","0.0","4.107693705671738","13.147441166345999","0.05766499080660486","5.202477457148297","2.6108122139606427","0.027453882558182516","0.2865119299294939","0.0","0.0","3.170681975918849","0.0","0.02013360797143045","0.33093469961981736","0.0036490730556066092","0.610306863570411","3.19354813986853","0.008053936761682447","0.09207572979338463","0.0","0.0","0.3532501943017996","3.6424949596790013","0.0","0.07177630050735645","0.08751480516866535","0.0","0.1112239072030892","0.0","0.036458632206787765","0.0564463268241595","0.0","0.0","0.07906386838189379","0.8170584527506581","0.0","0.42737703066279076","0.0","4.773688707382478","0.05614887149801101","0.4300172574674215","0.008979732784497662","0.010662448334468786","0.0006117567960659888","0.1566006606167363","4.008113505222902","0.0","0.10370354363424136","0.0423342672037761","0.015603249972221457","22.666132788207015","0.0","3.7673118018727774","0.02737887904350948","0.7625073071576588","0.0","0.10037827416643734","0.00020723102472926485","0.013135061764958413","0.4217861489598522","1.1040716575519285","7.179698048981201","0.7334796121500137","0.0","0.8131254687515711","189.79325913281622","3.0582233843191435","0.015373975783174997","0.0","0.0","0.0","0.3518784726133856","0.0839247551206695","65.44498599295218","0.0","0.008592527796036635","0.0","0.0","84.21619981331244","1.8516870076622651","0.0","0.0","0.35150003663108853","0.0","10.657691721178066","0.19892070069742804","0.00734115337284042","0.0","0.0","0.0019477181287807842","0.007965020048083499","0.0","0.0","15.282597441971925","8.275879240839968","0.5299633971237797","0.07445951204568695","0.11554651278498025","3.723726102170215","0.0","0.014667490417883036","0.0","0.004814279011939717","0.6650373164775795","0.9658511140998908","0.0","0.0","0.0","0.12325918850379994","32.75961728888578","0.0","5.582952733695546","17.68689574265348","0.0249134442755496","0.0","0.0","0.03156234908255162","15.766781936503833","0.0","0.06123936466779108","0.5906369548564216","0.005425881751996566","0.0","916.9100553248963"
"Iceland","0.0007944554388564901","0.03388713558436203","0.03405012430528602","0.0","0.0","0.000951047436027547","0.0","0.016707608727209975","0.012579563668445053","0.0005274912248694466","0.4658754135483937","0.7925623836231576","0.013932497035515332","0.0","0.0","0.00920400918059259","0.0021237097094982953","0.020288776275319973","2.013623192483067","0.001315862902575538","0.0011741515291057312","0.32842128517597186","0.0","0.026272084236649475","0.17993198701959953","0.0","0.22254938013377934","0.0","0.15777847059795488","0.0005720089904990344","0.0","0.04776844781553527","0.0011909188804136495","0.007217110529807135","0.27137922916479607","0.0","0.0","0.0","0.0","0.017170140414409188","3.2512124938249967","0.3480356201938224","0.0","1.7914178738046694e-05","0.0","0.016845553464959934","0.0012677615792506033","0.42161773107910955","0.0","0.0","0.006742525100194592","0.9110542987269701","14.451966964897757","0.005979803721493211","0.0003305593633301377","0.11526649669592494","0.06827881184846142","0.16645321590485826","0.03474373909960925","0.0","0.0","0.3963057227075703","0.06096841034585813","4.367199844624749","0.0011588556968518788","0.5089318214822417","5.933138162856986","0.0","0.0","0.029961141883478624","0.04857503533452383","5.533520461551371","0.1768398965647261","0.0116211656582021","0.0","0.0","0.0","0.2034383903944146","0.009637712415403803","0.0011989933656967873","0.013064163278408784","0.01937959529382078","0.16429265600666842","0.0","1.2961942736305243","0.0","1.670911230378422","0.3139905313526973","0.04726552935040045","0.006658975718253289","0.07472455637566207","0.0","0.08322863649613098","0.8054394003965919","0.037229096191987596","0.34261906089745864","0.08597025744416424","0.001014104420229899","0.27370938104397907","0.0","0.0","0.09608030666796044","0.0","0.0004238654309774832","0.002811615317128217","8.653940692923008e-05","2.971569190492149","0.3013601124769674","0.0","0.006983465976104881","0.0","0.0","3.3209241593591683","3.3002471111185576","0.0","0.015948767737757535","0.0032166039071798765","0.0007132860702432356","0.03187687257449755","0.0","0.0020820738666448933","0.004565364793484336","0.0","0.0","0.009049935728547238","0.1639860773524702","0.0","0.026809392322269025","0.0","0.09125057438665733","0.010065628883504946","0.4035638213966965","0.010021118392523332","0.0013266898091342525","0.002847014687481907","0.3375274653761616","0.4357833020334376","0.0","0.031941248164493494","0.01442209320184046","0.0014304684814384987","1.4337416535511724","0.0","2.98519160211789","0.006556833495977966","0.1164326031750149","0.0","0.015278230373837165","0.00012777103365486844","0.003988790260456782","0.15543274514548788","6.80572073044684","16.38896987810128","0.8618426254016303","0.0","0.04395272804062547","0.21541872320643882","0.2589858211072843","0.00222677245770341","0.0","0.0","0.0","0.00902252493880476","0.08935448601826294","0.986663854671155","0.0","0.005901272293600491","0.0","0.0","0.6881100801408069","0.15876607406812174","0.0066162310113646264","0.0","0.09068145810083682","0.0","2.9313664209782435","0.6940373467499867","0.0","0.0","0.0","0.0","0.0","0.0","0.0","17.481598518811957","0.5466825090542397","0.009369353225166998","0.009713338591027323","0.05259601946416756","5.691318076810973","0.0","0.005867808683838569","0.0020763185283724506","0.0013256394150031223","0.08477492840356282","0.03206203424626133","0.0","0.0","0.0","0.18720672072198702","0.29152911500245887","0.0","1.1612302058100137","4.464133201073569","0.002868651571447712","0.0","0.0","0.006172598102618677","2.9283038467636127","0.0","0.004374527512791239","0.0","0.0030794790254385844","0.0","126.517433351586"
"India","0.3325075665759161","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.003787190212024","0.0","0.0","0.0","0.0","4450.365201825697","0.0","0.0","0.0","0.0","0.0","0.0","1.4427023788462578","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.6331562963766322","0.0","0.0","0.0","0.0","0.0","40.22668957605108","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.15617865432099037","0.0","13.6823868986753","0.0","0.0","0.0","0.0","8.0678728329419","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.570427179629412","1.2325508515219596","0.05478699373042865","0.0","0.0","0.0","0.0","0.0","2.595904677866204","0.0","0.10546405988342013","5.171829154516989","0.0","0.0","0.0","0.0","0.6562496535108884","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11.185947238710686","0.5132338436905431","0.0","0.0","0.0","0.0","0.41129971212365396","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","37.72241434273257","0.0","961.8014518698676","0.0","0.0","0.0","0.0","0.0","9.210224512073822","0.0","0.0","0.0","N/A*","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.32759342228048355","0.0","0.0","0.0","0.8487971093428974","0.0","0.0","0.0","0.0","4.571412635661078","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","491.401884348661","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.04390496586427452","0.0","0.0","0.0","1.6010567996241067","0.0","0.0","4.746802838942378","6.187288616687966","0.0","0.0","0.0","0.0","1.8942032274422422","0.0","0.0","0.0","0.14603837393810865","0.0","6062.911249647999"
"Indonesia","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42.04414684556742","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.8303455204460164","0.0","0.0","0.0","0.0","0.0","350.99453506882577","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","41.01284175852401","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","58.75279053110332","57.94437191881896","0.0","0.0","0.0","0.0","66.93208918454411","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.7469215266262978","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.297641932762069","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","18.548162342696926","0.0","0.0","0.0","0.0","0.0","12.696972768136776","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.9839529837660688","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.6787351899567335","0.0","0.0","88.99203961285642","31.74700403325223","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","26.196490001596647","23.552766768864146","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","833.9518079883438"
"Iran, Islamic Rep.","123.86484019040745","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.3772719143420105","0.0","0.0","0.0","11.448145233967482","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.955270362595074","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","79.06357292446894","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.9911139516398266","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","228.7002145774208"
"Iraq","0.013239795503936492","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","51.39530072040319","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.7766837748627118","0.0","11.077346772083658","0.0","0.0","0.0","0.0","0.0","0.0","0.0","47.64058757299179","0.0","0.0","0.0","0.0","0.0","0.0","0.03422713355143177","0.0","0.0","0.0","10.036245949636099","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.9187399136140919","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.5106117086745394","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.13476895108284898","0.0","0.0","0.0","0.0","0.5413514963282856","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.25822585052080427","0.0","0.0","0.0","0.0","56.0194019500103","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.7637632140657943","3.974212465640256","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7.294509607929423","2.861526893063541","0.0","0.0","195.2507437699627"
"Ireland","0.039533538103483486","0.6733789495783551","1.4418671160851337","0.0","0.0","0.02657119246297235","0.0022991281784484076","0.3623338197270988","0.2981657491988349","0.006334171753543374","25.0507865228022","4.200580633202734","0.16949217322961962","0.0","0.0","6.219706241274406","0.03932820443906602","0.5718348815522158","30.782332322125402","0.01317945031640218","0.07185601592168316","13.246325168764198","0.009533298095634862","0.15792050025988344","1.2589488958561044","0.14915352050641018","15.29466887414289","0.0","2.1454417727151305","0.009758475513273477","0.0516455691042962","0.02208761884741418","0.02507714520817018","0.7534617323626314","4.488495308272419","0.0","0.0","0.0","0.0","0.06465475407934598","73.55924114987393","0.0","0.006062847262879376","0.005145959632295317","0.0","0.11382642055703217","0.20656586372080746","2.2456132246233724","0.0","0.014120652151405531","0.4874816509578081","31.3371674406582","4.596657879802964","0.008993964794910847","0.0016549529672158923","0.1414566958871229","0.21130675945682734","6.916939979462164","0.14454605684577027","0.0","0.0","6.5400763039698315","0.46940032174757096","0.10651706938109146","0.04874564331693034","2.4958044170622906","117.56784782472926","0.17634626003030937","0.0","0.240538640811831","1.4593472089585033","46.85047324113494","4.411194235849149","0.2743706365525027","0.0","0.012611527198525195","0.0","1.564295792311324","0.08962456273822238","0.009627408312984986","0.03863666989747131","0.02474973459693237","0.16465560154022807","0.14848459896150137","57.97786369740038","0.3189373201238223","93.18543853803044","0.6451188591922679","0.748161628725722","0.19997168631797255","0.0","0.0","1.0202315530412256","25.75905487051732","0.5012689258186119","3.569370992470945","1.9465724192028644","0.030244414397469013","3.6719420558179436","0.0035645960533271684","0.0","1.3238353553153661","0.0","0.05542040510030593","0.2452600898841036","0.004943024890223293","84.1171494495369","2.458785091968995","0.11636256066971777","0.8872391957180134","0.0","0.0","82.13302064182444","3.789172609062048","0.0","0.2958797850280801","0.0968533370813906","0.10493936254557339","3.333595858523909","0.024648096270196342","0.08776157735765361","0.5710746199221077","0.0024966315913175813","0.0","4.076113561187724","1.599413675185661","0.0007692824511542778","6.6805136849154","0.0","2.2308251541525403","0.0388636406470692","1.6074290206241333","0.051890346122095185","0.3233370704361078","0.005101611572594635","1.641159608710043","6.896031688604367","1.2361420722512155","1.0674523399884543","0.07020083896894354","0.18672628830123286","398.12175526934783","0.0","1.5493144414991848","0.26081301508456084","28.991816856437797","0.0","0.12615145826873875","0.0032033497104161607","0.0352874171050517","0.6244397883965334","61.79834658200762","199.4313304848686","5.392407536945868","0.0","1.648227301523455","15.4745064711504","3.7805735339826825","0.1821185961428557","0.04335545505658349","0.0","0.0","1.8656576567906287","0.1833348684734796","1.9066881482001359","0.05193233811192719","0.14385517293153452","0.0","0.0052567312867507","39.03260841692476","0.9103030864618723","0.01991320048433674","0.0","8.053780766203342","0.0","65.83588722005047","2.223083556504524","0.0039073580004628915","0.0080633157487298","0.0","0.007480604647447027","0.07606902352430865","0.0011923686910893345","0.01507103238765163","17.306782533623835","3.6067292578484116","0.12871981610908448","0.22405513552722103","0.623856506015492","9.343319546199293","0.011050486971819975","0.6184428578450725","0.02704705775425136","0.07627533623647258","0.8523543492008143","0.5308111511461304","0.0","0.0","0.0","1.997641443476539","4.536426842183093","0.0","272.22242462219424","60.0425915544395","0.04808997321266379","0.0","0.00331590570675691","0.07365225176865735","8.10330614385717","0.0","0.08767413171121599","0.1504645832066761","0.2267315079059886","0.0","2025.9245264920478"
"Isle of Man","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.477632516050735","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.18142519699806683","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.5157195046475593","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.04696667316032678","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5854437318082747","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","39.58567569586285","0.5420606355435966","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","43.93492395407141"
"Israel","0.1840127885050867","0.0","50.92437776060083","0.0","0.0","0.0","0.0","19.65688875271172","0.0","0.0","14.748284520332005","27.22187600284338","14.302353710159604","0.0","0.0","0.0","0.0","10.52519144044307","113.69513173853466","0.0","0.0","0.0","0.0","0.0","0.0","0.0","14.61048413165429","0.0","17.610414171641935","0.0","0.0","0.0","0.0","0.0","8.077924896901754","0.0","0.0","0.0","0.0","0.7197668941912523","3.830447657153376","5.2667990501625805","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9.090753413403428","0.0","0.0","0.0","0.0","106.94141008370136","0.0","0.0","0.0","0.0","63.154805215890704","0.0","0.0","0.7934032696608692","500.9188902594987","0.0","0.0","0.0","19.96558690506901","88.78718031241226","0.0","1.3182441383205756","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","87.31148118813798","0.0","95.07345952542443","0.0","41.306938448312195","8.227095748384626","0.0","0.0","0.0","16.829231216059554","0.0","0.0","0.0","0.6847951413557392","0.0","0.0","0.0","0.0","0.0","0.0","6.597611848246261","0.0","16.549807411983725","56.186997093784036","0.0","0.0","0.0","0.0","9.112654995476955","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.893263620502293","0.0","21.447808639021513","0.0","0.0","0.0","373.05034798797175","0.0","0.0","0.0","0.0","7.103677650701805","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.635833184357251","0.0","102.5540997736632","0.0","0.0","0.0","89.1063747387152","75.63076040499713","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11.9736810062014","0.0","15.724999134621624","0.0","0.0","0.0","0.0","0.0","0.2276707538406201","0.0","0.0","6.4405889279833515","13.477958713790061","4.063522443700744","8.460223744365196","0.0","0.0","0.0","0.0","0.0","0.0","81.19002708436803","12.315674302543535","0.0","0.0","0.0","0.0","150.82448201270114","0.0","21.31080774141806","179.59877487899126","2.2629060066104785","0.0","0.0","0.05986268982065081","0.0","0.0","0.0","69.03099989444564","0.0","0.0","2685.60864506629"
"Italy","0.29315505311859885","378.6822864613901","27.189088272110133","0.0","0.0","0.04528784171266524","0.016134991304050387","41.82264544788856","2.03584641437181","0.0","94.5860196764253","65.12749293692693","0.6701127290890999","0.0","0.0","176.6125761446338","0.053854030167160845","11.91491873784021","921.1766765834342","0.030367067748335586","2.56622762112945","0.0","0.009686321438518539","21.804000198132357","10.63198565460063","0.039985435095529064","184.61426250419564","0.0","60.59879828189014","5.538112206420082","0.2949616090862976","7.396022091071222","0.7455375991404884","7.359144069593183","26.642997487751003","0.0","0.0","0.0","0.0","2.7520147010956726","1169.6594894234656","73.4978919756349","0.06883401004647831","0.043643878039217696","0.0","6.007688994442009","13.507462303650684","51.06679156683962","0.0","0.0","1.1822828198780586","46.13694951384425","17.799228990961172","0.2961890904127979","0.08865646686678165","143.5207205339728","185.02659240080018","519.0888984638445","27.635452447955586","0.0","0.0","3.2047007042621947","25.083275043258638","0.0","0.060275594102389425","7.944139744629849","1723.9689844980073","0.0","0.0","2.7531238200249266","18.1836885998437","850.7234357589077","137.1820147911292","8.84332751978018","0.0","0.010758361028408788","0.0","11.275377250707017","1.4450831971575422","0.6016127707939167","0.04828892511372015","1.1194426980682748","9.786556711137973","0.0","84.159566144804","2.5320195350348826","601.760555132499","4.906229728874495","10.25646275429205","0.4021303137434425","2.98669476860682","0.0","10.388165332108924","0.0","0.7575383817227277","33.640079798101766","22.118572812949974","0.16987898744844457","11.19725066253103","0.006661817147193779","0.0","10.170505176106674","81.5915725614464","0.06230821835369003","2.704609366148873","0.02087115916682033","12.159475151525742","62.90864528474834","0.041266004827359405","7.239632627142303","0.0","0.0","12.63811169256996","124.48043177641257","0.0","33.31530059630397","5.567784801982295","0.056340502789018365","0.5751055761387639","0.08946153158536178","2.330733101082131","2.8110929191383076","0.01179999193925579","0.0","14.161055314410612","14.09558520584362","0.0007206359183524772","297.0449102948848","0.0","0.8699167031050604","5.49358352748815","968.5999241575038","0.3824768899494458","0.38930673565967167","0.0061568267190746425","4.543132263856342","19.44631756879619","0.0","0.5433633588335771","2.0935531280487996","0.6556974761846752","938.3456949027337","0.0","5.880827456172243","0.06925245875711221","239.60360761135126","0.007019366444979188","3.91592146787359","0.01118510861520882","1.6011272820980864","213.41052574588142","567.267048958062","219.2754999325062","14.816843645908998","0.0","1.7141563935843935","857.5211229019027","53.104075669522324","0.6735388508298986","0.06731755639171313","0.0","0.0531143304396883","0.9433551074905865","297.2878638088348","160.96237523810683","1.8352622534179108","0.42776010124689373","0.0","0.0","29.764416134988867","16.0011649924837","0.030481547193636164","0.0","6.105859428595904","0.0","254.0191413994793","298.9134987653752","0.007657316789309698","0.012811074406523062","0.0","0.01861060909068262","0.12082266059311847","0.0009976716761333512","0.010925916586403142","66.46687773678819","711.7634355147505","2.3505240938992444","0.82637811515777","2.80123707153645","46.911174928231205","0.056549006225060205","7.789912245262034","0.05132249778255437","0.06086860780818467","395.7548657985318","9.085033997020238","0.0","0.0","0.006398817671500658","3.729523343974412","236.84760460888947","0.0","69.18493871431875","134.00658249642692","2.9032761999930337","0.0","0.06485019003014618","8.127948711004507","23.13104326438975","0.0","0.19040442585088424","0.7129704088445622","0.2762751448941787","0.0","15487.394490938592"
